"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"40564","40564","Hugo, OK","OK",8443841,50,50,4,0,0,0,2,0,0,1,0,91030,1589941,38.6584,0,0,2.1125,0
"40726","40726","Huntington, IN","IN",28177676,12,12,2,50,100,0,2,0,0,1,0,39600,661619,27.4099,0,0,1.7299,0
"40753","40753","Huntington, WV--KY--OH","KY",337756213,10,5,0,0,0,3,3,0,0,4,2,1453023,7923767,345.216,0,0,32.893,5259356
"40753","40753","Huntington, WV--KY--OH","OH",337756213,14,10,0,0,0,3,3,0,0,4,2,1453023,7923767,345.216,0,0,32.893,5259356
"40753","40753","Huntington, WV--KY--OH","WV",337756213,33,23,4,25,75,3,3,0,0,4,2,1453023,7923767,345.216,0,0,32.893,5259356
"40780","40780","Huntsville, AL","AL",543214186,32,19,4,100,100,1,3,0,0,3,0,472176,4671946,162.658,0,0,21.5242,3815830
"40861","40861","Huron, SD","SD",18647542,19,19,1,0,0,0,2,0,0,1,0,110543,759261,38.0429,0,0,4.0756,0
"40915","40915","Hutchinson, KS","KS",55942906,11,6,1,0,0,2,2,0,0,2,0,69294,1316406,97.6008,0,0,7.5006,0
"40996","40996","Idaho Falls, ID","ID",115409087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41158","41158","Independence, KS","KS",14751020,25,25,0,0,0,0,2,0,0,1,0,60684,1030656,30.2033,0,0,1.308,0
"41185","41185","Indiana, PA","PA",30578936,24,14,2,0,50,2,2,0,0,2,0,1109495,3361465,144.2718,0,0,14.4127,0
"41212","41212","Indianapolis, IN","IN",1827732282,230,138,36,0,100,4,6,0,0,7,3,9838684,101347823,684.0236,0,0,68.2735,48593337
"41347","41347","Indio--Cathedral City, CA","CA",372764825,97,58,2,0,50,1,2,0,0,2,1,3030352,33474193,261.0891,0,0,24.1655,36122233
"41536","41536","Ionia, MI","MI",18553129,8,8,1,0,100,0,2,0,0,1,0,78928,678213,52.1381,0,0,3.8452,0
"41590","41590","Iowa City, IA","IA",116984766,38,25,2,100,100,3,3,0,0,4,2,1859213,13179187,399.7295,0,0,108.308,10069270
"41671","41671","Iron Mountain--Kingsford, MI--WI","MI",46397753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41752","41752","Ironwood, MI--WI","MI",13636840,6,6,1,0,100,0,2,0,0,1,0,54305,603793,71.1517,0,0,3.1051,0
"41914","41914","Ithaca, NY","NY",63621676,62,42,3,0,33.3333333333333,1,1,0,0,1,1,4423168,16653747,166.5034,0,0,33.1927,12317620
"42157","42157","Jackson, MI","MI",149479601,17,9,4,50,100,1,1,0,0,2,0,521433,4253954,215.468,0,0,20.9093,1492554
"42211","42211","Jackson, MS","MS",628001905,26,14,4,0,0,1,3,0,0,1,2,457460,7490744,240.0919,0,0,15.5316,1297132
"42265","42265","Jackson, TN","TN",132536689,16,10,2,0,0,1,1,0,0,2,0,539799,3423942,134.2694,0,0,13.8068,2489004
"42319","42319","Jackson, WY","WY",10595632,21,19,2,0,0,4,3,0,0,3,0,530742,4305582,240.4537,0,0,36.7299,0
"42346","42346","Jacksonville, FL","FL",1375210319,297,159,121,28.9256198347107,50.4132231404959,2,1,1,1,2,3,12328221,113658473,1545.9404,140248,14735,172.8401,66540982
"42373","42373","Jacksonville, IL","IL",30005991,42,42,2,0,0,0,2,0,0,1,0,93407,1679695,45.8557,0,0,3.0336,0
"42400","42400","Jacksonville, NC","NC",185068514,17,17,2,0,0,1,2,0,0,1,2,1140849,2557938,111.0004,0,0,10.6826,0
"42439","42439","Jackson--Wellston, OH","OH",16481596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42508","42508","Jamestown, ND","ND",25562268,13,13,1,0,0,0,2,0,0,1,0,113544,751232,47.6096,0,0,3.5015,0
"42562","42562","Janesville, WI","WI",79669400,17,15,2,0,50,1,1,0,0,1,1,498967,3562005,174.2135,0,0,19.4835,0
"42616","42616","Jasper, AL","AL",51220018,3,2,0,0,0,2,2,0,0,0,2,6098,121952,85.5799,0,0,1.8491,0
"42670","42670","Jasper, GA","GA",22779517,20,20,0,0,0,0,2,0,0,1,0,36201,1043980,46.5564,0,0,2.1914,0
"42967","42967","Jefferson City, MO","MO",103636540,17,9,4,0,100,1,1,0,0,2,0,164834,2308816,137.3901,0,0,15.536,0
"43021","43021","Jennings, LA","LA",18389009,8,8,0,0,0,0,2,0,0,1,0,5605,392244,34.7272,0,0,0.8952,0
"43075","43075","Jerseyville, IL","IL",13579514,13,13,0,0,0,0,2,0,0,1,0,12698,451877,48.3757,0,0,2.5893,0
"43210","43210","Johnson City, TN","TN",284624534,57,57,4,50,100,1,2,0,0,3,0,888740,8498434,188.1872,0,0,21.9802,2684685
"43291","43291","Johnstown, PA","PA",100175034,53,32,9,66.6666666666667,88.8888888888889,1,1,0,0,3,0,2072721,10682085,927.7236,2632,1038,79.9644,4425160
"43345","43345","Jonesboro, AR","AR",121639819,13,9,3,0,0,1,3,0,0,3,0,96706,1220397,106.2215,0,0,9.9498,0
"43399","43399","Joplin, MO","MO",166722566,9,6,2,0,0,1,1,0,0,2,0,165883,1306288,111.1404,0,0,11.8254,0
"43561","43561","Juneau, AK","AK",36558009,21,13,2,50,50,2,4,0,0,2,1,692023,6795101,266.7068,0,0,29.9955,0
"43615","43615","Kahului, HI","HI",43589358,72,52,0,0,0,2,1,0,0,0,3,2371168,19010762,387.5456,0,0,43.2368,19280718
"43723","43723","Kalamazoo, MI","MI",340877246,73,44,3,33.3333333333333,66.6666666666667,1,1,0,0,1,1,3275175,16251383,140.212,0,0,21.6317,13350291
"43777","43777","Kalispell, MT","MT",45176440,19,10,1,0,0,2,2,0,0,2,0,38311,1277666,119.6066,0,0,10.5486,0
"43885","43885","Kankakee, IL","IL",96270882,17,13,1,0,0,4,3,0,0,2,3,355286,7964628,365.3381,0,0,23.4234,6085760
"43912","43912","Kansas City, MO--KS","KS",1755904744,105,42,3,0,0,6,6,1,0,5,10,10325109,122761419,1666.7665,139582,20659,218.3551,59361124
"43912","43912","Kansas City, MO--KS","MO",1755904744,317,160,10,40,80,6,6,1,0,5,10,10325109,122761419,1666.7665,139582,20659,218.3551,59361124
"44182","44182","Kearney, NE","NE",34567012,38,38,2,0,0,0,2,0,0,1,0,117023,1682015,42.8735,0,0,2.6841,0
"44209","44209","Keene, NH","NH",27905408,8,4,0,0,0,2,2,0,0,2,0,182881,672370,142.7909,0,0,8.574,0
"44317","44317","Kemmerer, WY","WY",3831154,2,2,0,0,0,0,2,0,0,1,0,1489,19802,28.1679,0,0,2.7127,0
"44479","44479","Kennewick--Pasco, WA","WA",266077040,409,250,5,0,40,1,3,0,0,3,1,3238899,38159116,362.4789,0,0,27.8095,33269789
"44506","44506","Kenosha, WI--IL","WI",132368664,59,40,6,0,0,3,3,1,0,2,3,1784153,8244045,343.6775,17267,2608,37.3518,4486595
"44533","44533","Kenton, OH","OH",10369777,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44668","44668","Ketchikan, AK","AK",14539074,12,6,1,0,0,2,2,0,0,1,1,227477,2286491,150.3029,0,0,24.1875,0
"44857","44857","Key West, FL","FL",21154653,10,10,1,0,0,2,0,0,0,1,0,409964,3952407,76.603,0,0,14.7619,0
"44938","44938","Kilgore, TX","TX",45504036,48,45,2,0,50,2,2,0,0,2,0,131915,3485020,80.6155,0,0,4.3431,0
"44992","44992","Killeen, TX","TX",219809153,70,61,0,0,0,1,1,0,0,2,0,395364,8365284,163.7157,0,0,14.8223,3398146
"45127","45127","Kingman, AZ","AZ",61544286,5,5,1,0,0,2,0,0,0,1,0,192632,866088,60.3462,0,0,8.0904,0
"45235","45235","Kingsport, TN--VA","TN",294367850,13,7,4,0,50,1,1,0,0,2,0,88814,1696136,125.7815,0,0,10.5036,0
"45316","45316","Kingsville, TX","TX",25128970,16,9,2,0,50,2,2,0,0,2,0,21188,706093,129.9391,0,0,9.937,0
"45397","45397","Kinston, NC","NC",82779705,15,15,0,0,0,0,2,0,0,1,0,175047,1135455,31.2161,0,0,2.0688,0
"45505","45505","Klamath Falls--Altamont, OR","OR",56706022,10,6,2,0,100,2,3,0,0,2,0,307541,2258590,158.1386,0,0,17.0233,0
"45640","45640","Knoxville, TN","TN",1134861513,76,58,2,0,50,1,2,0,0,3,0,3553497,25636241,211.7697,0,0,16.642,10484031
"45667","45667","Kodiak, AK","AK",8928720,2,2,0,0,0,2,0,0,0,0,1,19740,396714,107.7734,0,0,6.1434,0
"45694","45694","Kokomo, IN","IN",94073117,31,26,2,0,0,1,1,0,0,2,0,0,2449992,113.6327,0,0,33.36,1929204
"45775","45775","Kuna, ID","ID",13727378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45856","45856","Laconia, NH","NH",33839244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45910","45910","La Crosse, WI--MN","WI",132052314,30,16,2,50,100,3,2,0,0,1,3,935090,6759025,219.2042,0,0,21.4564,2836138
"46018","46018","Lafayette, IN","IN",164999310,61,56,3,100,100,1,3,0,0,3,0,3507216,11941340,282.4939,0,0,41.4489,13605844
"46045","46045","Lafayette, LA","LA",463065599,20,14,2,0,0,1,2,0,0,2,1,407719,5810573,159.4738,0,0,28.2292,10038259
"46234","46234","LaGrange, GA","GA",76430703,9,9,1,100,100,0,2,0,0,1,0,15643,309224,32.4781,0,0,3.3871,0
"46450","46450","La Junta, CO","CO",9842472,2,1,2,100,100,2,2,0,0,2,0,14762,161212,93.929,0,0,11.7098,0
"46531","46531","Lake Charles, LA","LA",329526264,12,12,2,0,50,1,5,0,0,4,0,86966,3963576,461.3229,0,0,24.8119,0
"46666","46666","Lake Conroe Westshore, TX","TX",35804760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46747","46747","Lake Havasu City, AZ","CA",76529242,2,2,3,0,66.6666666666667,0,0,0,1,1,0,297314,1496400,199.4136,0,0,67.1772,0
"46828","46828","Lakeland, FL","FL",378642402,65,35,8,0,25,1,1,0,0,2,0,1270586,17967998,256.9116,0,0,15.2117,7428379
"46882","46882","Lake Mills, WI","WI",10506580,1,1,0,0,0,0,2,0,0,0,1,31711,97153,26.7124,0,0,2.2381,0
"47132","47132","Lakes--Knik-Fairview--Wasilla, AK","AK",135232852,10,5,0,0,0,2,2,0,0,2,0,214176,1437136,171.7893,0,0,6.2418,0
"47152","47152","Lakeview, OR","OR",3362852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"47287","47287","Lamar, CO","CO",12575507,4,4,1,0,0,0,2,0,0,1,0,18126,360505,44.3535,0,0,2.9082,0
"47314","47314","Lamar, MO","MO",7192317,3,3,0,0,0,0,2,0,0,1,0,34091,133943,55.578,0,0,8.8797,0
"47395","47395","Lamesa, TX","TX",13800540,100,100,6,16.6666666666667,50,0,2,0,0,1,0,60990,4774933,65.0766,0,0,1.2615,0
"47503","47503","Lancaster, OH","OH",55723545,19,14,1,100,100,2,2,0,0,2,0,80333,1804321,95.3947,0,0,7.5362,0
"47530","47530","Lancaster, PA","PA",641174470,182,76,7,0,0,1,2,0,0,2,1,5479345,33448385,214.5237,0,0,24.0829,25133448
"47557","47557","Lancaster, SC","SC",61783879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47584","47584","Lancaster, WI","WI",5686820,2,2,0,0,0,0,2,0,0,1,0,8929,67758,33.28,0,0,3.0349,0
"47611","47611","Lancaster--Palmdale, CA","CA",299239691,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47638","47638","Lander, WY","WY",6720370,5,5,0,0,0,0,2,0,0,1,0,21318,213670,26.0637,0,0,1.9693,0
"47719","47719","Lansing, MI","MI",409794294,184,87,4,25,50,1,2,0,0,2,1,8770406,54844358,330.988,0,0,41.8188,33785611
"47746","47746","Lapeer, MI","MI",27130205,25,25,1,0,0,0,2,0,0,1,0,579114,2020623,43.8827,0,0,3.5036,0
"47827","47827","Laramie, WY","WY",47511952,18,11,1,0,0,2,4,0,0,3,0,7352,2084902,113.5646,0,0,26.8845,0
"47854","47854","Laredo, TX","TX",170141096,49,35,4,0,100,3,3,0,0,4,0,3848546,16870243,302.4907,0,0,25.1755,8777767
"47908","47908","Las Animas, CO","CO",3649648,5,4,1,0,0,2,2,0,0,2,0,8033,301126,68.0583,0,0,10.8927,0
"47935","47935","Las Cruces, NM","NM",167820294,43,43,4,0,100,3,3,0,0,5,1,1242845,7011349,323.928,0,0,30.5078,3757716
"47989","47989","Las Vegas, NM","NM",25065524,4,4,0,0,0,0,2,0,0,1,0,9167,251082,59.5546,0,0,4.1504,0
"47995","47995","Las Vegas--Henderson, NV","NV",1079989991,707,371,9,0,22.2222222222222,1,1,0,0,0,2,67143746,237475512,190.0434,0,0,41.684,263850538
"48016","48016","Laughlin, NV","NV",3673860,10,6,1,0,0,6,6,0,0,7,0,463754,3804651,736.9188,0,0,38.4705,0
"48070","48070","Laurel, MT","MT",16960925,1,1,0,0,0,0,2,0,0,1,0,4140,36522,26.3127,0,0,1.4207,0
"48178","48178","Laurinburg, NC","NC",48583794,5,3,1,0,0,2,2,0,0,2,0,510,289920,71.9588,0,0,5.1926,0
"48232","48232","Lawrence, KS","KS",78845224,40,21,1,0,0,2,3,0,0,1,3,3909754,10686427,311.5695,0,0,64.5659,5072018
"48394","48394","Lawton, OK","OK",114143092,21,13,0,0,0,1,1,0,0,2,0,337681,2627438,92.2044,0,0,11.2205,0
"48448","48448","Leadville, CO","CO",8673968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48502","48502","Lebanon, IN","IN",16887758,15,15,1,0,0,0,2,0,0,1,0,65853,665328,34.9529,0,0,1.2127,0
"48529","48529","Lebanon, KY","KY",8139944,71,71,0,0,0,0,2,0,0,1,0,94198,2971793,36.3736,0,0,0.8696,0
"48637","48637","Lebanon, OR","OR",26270200,5,4,0,0,0,2,2,0,0,2,0,16026,374504,131.3241,0,0,7.4107,0
"48664","48664","Lebanon, PA","PA",116697514,24,13,5,0,60,1,1,0,0,2,0,1352246,4391428,184.4633,0,0,13.4381,2054963
"48728","48728","Lebanon--Hanover, NH--VT","NH",54383232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48799","48799","Leesburg--Eustis--Tavares, FL","FL",245028703,41,31,1,0,0,1,1,0,0,0,2,248809,7349197,156.8241,0,0,12.0883,3513446
"48853","48853","Leesville, LA","LA",16158353,7,7,1,0,0,0,4,0,0,2,0,45579,681747,96.0249,0,0,2.9857,0
"49096","49096","Leominster--Fitchburg, MA","MA",168246192,506,353,11,18.1818181818182,36.3636363636364,1,1,0,0,0,3,4271248,20603549,249.6119,0,0,16.5639,8075666
"49204","49204","Levelland, TX","TX",16630437,44,41,3,0,100,2,2,0,0,2,0,196654,3048630,116.5059,0,0,12.8427,0
"49312","49312","Lewiston, ID--WA","ID",73182312,6,3,0,0,0,4,5,0,0,7,0,155810,3074563,594.059,0,0,59.668,0
"49312","49312","Lewiston, ID--WA","WA",73182312,14,9,0,0,0,4,5,0,0,7,0,155810,3074563,594.059,0,0,59.668,0
"49339","49339","Lewiston, ME","ME",91680723,44,21,2,0,0,3,2,0,0,3,2,565391,4269283,344.1132,0,0,35.5687,948559
"49366","49366","Lewistown, MT","MT",5702543,7,7,0,0,0,0,2,0,0,1,0,26035,309354,38.6065,0,0,2.864,0
"49393","49393","Lewistown, PA","PA",37528738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49582","49582","Lexington-Fayette, KY","KY",226841729,111,52,6,0,16.6666666666667,1,2,0,0,1,2,4032358,26325127,169.9691,0,0,30.7217,20659326
"49594","49594","Lexington Park--California--Chesapeake Ranch Estates, MD","MD",129543299,18,10,2,0,100,2,2,0,0,4,0,486782,4240281,203.4974,0,0,17.9581,0
"49609","49609","Libby, MT","MT",7444836,5,5,1,0,0,0,2,0,0,1,0,32154,321366,31.307,0,0,1.556,0
"49636","49636","Liberal, KS","KS",23922022,5,3,0,0,0,2,2,0,0,2,0,20515,406875,77.424,0,0,5.6328,0
"49771","49771","Lihue, HI","HI",19207864,37,23,3,0,0,2,2,0,0,2,0,757352,8654813,182.8782,0,0,14.292,0
"49852","49852","Lima, OH","OH",135596853,16,10,3,0,33.3333333333333,1,1,0,0,2,0,630282,2660929,189.6416,0,0,16.6812,0
"49906","49906","Lincoln, IL","IL",24235845,5,3,0,0,0,2,2,0,0,2,0,4478,215620,115.0207,0,0,3.9864,0
"49933","49933","Lincoln, NE","NE",229143425,78,56,1,100,100,1,3,0,0,3,1,2901552,14269146,330.4363,0,0,24.4516,7491520
"49987","49987","Lincolnton, NC","NC",76468057,17,15,0,0,0,2,2,0,0,2,0,4772,1191752,67.8327,0,0,3.3822,0
"50068","50068","Lindsay, OK","OK",4743486,8,8,0,0,0,0,2,0,0,1,0,25699,323717,28.8775,0,0,2.7045,0
"50176","50176","Lisbon, OH","OH",7587519,37,36,1,0,100,2,2,0,0,2,0,81499,2389156,93.4191,0,0,3.6291,0
"50392","50392","Little Rock, AR","AR",667735337,76,49,3,0,0,1,2,1,0,3,1,1938964,18790208,306.1828,53369,12221,30.1623,12354762
"50500","50500","Live Oak, FL","FL",14498690,26,26,1,0,100,2,4,0,0,3,0,50951,3281650,176.4569,0,0,12.2873,0
"50527","50527","Livermore, CA","CA",62962379,0,0,7,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
"50608","50608","Livingston, MT","MT",10626795,1,1,0,0,0,2,0,0,0,1,0,0,112044,37.1007,0,0,1.1,0
"50797","50797","Lockport, NY","NY",49929657,4,4,0,0,0,2,0,0,0,0,1,23252,508847,64.2971,0,0,1.469,0
"50851","50851","Lodi, CA","CA",41254323,16,8,2,0,50,1,1,0,0,0,2,216006,3708084,224.8672,0,0,13.9307,0
"50932","50932","Logan, OH","OH",9594360,8,8,0,0,0,0,2,0,0,1,0,18877,442258,50.6944,0,0,1.9133,0
"50959","50959","Logan, UT","UT",113634481,23,18,5,0,60,1,1,0,0,2,0,0,6174795,185.2932,0,0,29.0732,4726730
"51040","51040","Lompoc, CA","CA",27701717,10,8,1,0,100,1,1,0,0,0,2,136502,1842010,181.3871,0,0,7.2035,0
"51121","51121","London, OH","OH",14867538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51256","51256","Longview, TX","TX",215110227,8,5,1,100,100,1,1,0,0,2,0,166865,1793456,118.9361,0,0,13.6454,0
"51283","51283","Longview, WA--OR","WA",85262630,26,17,5,0,100,3,3,0,0,3,1,225888,5238645,335.5183,0,0,21.8124,1606052
"51364","51364","Lorain--Elyria, OH","OH",259462469,15,11,0,0,0,1,1,0,0,0,2,89592,2209336,133.9791,0,0,5.132,0
"51418","51418","Los Alamos, NM","NM",20932432,17,15,0,0,0,2,2,0,0,2,0,0,3616767,220.1163,0,0,17.376,0
"51445","51445","Los Angeles--Long Beach--Anaheim, CA","CA",4506584698,3469,1784,733,100,100,58,53,4,0,29,101,502100622,3198168359,13418.8007,11352132,495697,1502.9822,3027603082
"51607","51607","Louisburg, KS","KS",5468060,3,3,0,0,0,0,2,0,0,1,0,11124,66997,60.3577,0,0,2.7532,0
"51755","51755","Louisville/Jefferson County, KY--IN","KY",1235761051,330,180,42,33.3333333333333,52.3809523809524,2,5,0,0,4,3,11795202,93392263,675.8011,0,0,44.8235,57930799
"51850","51850","Lowville, NY","NY",4591609,11,9,0,0,0,2,2,0,0,0,2,21112,1502064,111.1999,0,0,3.9316,0
"51877","51877","Lubbock, TX","TX",249856761,90,65,2,0,100,1,1,0,0,2,0,4759216,12595280,146.3073,0,0,26.4317,8554319
"51958","51958","Ludington, MI","MI",21839627,20,20,1,0,0,0,2,0,0,1,0,196593,1841159,55.0224,0,0,5.3093,0
"52066","52066","Lumberton, NC","NC",69019355,11,11,0,0,0,0,2,0,0,1,0,14707,1134275,66.99,0,0,3.475,0
"52201","52201","Lynchburg, VA","VA",229883948,31,24,2,0,0,1,1,0,0,2,0,2199364,8090443,153.3267,0,0,25.955,8853261
"52309","52309","Lyons, KS","KS",4506203,3,3,0,0,0,0,2,0,0,1,0,15607,204581,61.8256,0,0,2.3989,0
"52390","52390","McAllen, TX","TX",928053784,49,44,3,0,33.3333333333333,2,2,0,0,4,0,346529,11824558,275.6685,0,0,29.4043,7374699
"52417","52417","Macclenny, FL","FL",24956617,24,20,0,0,0,2,2,0,0,2,0,19053,1040271,76.0797,0,0,1.7731,0
"52525","52525","McCook, NE","NE",12076986,3,3,0,0,0,0,2,0,0,1,0,9956,150268,112.1403,0,0,4.8366,0
"52552","52552","McFarland, CA","CA",9922611,2,2,0,0,0,0,2,0,0,1,0,12106,157001,49.1858,0,0,4.1758,0
"52741","52741","McMinnville, OR","OR",37979376,26,11,1,0,0,3,2,0,0,0,3,258586,2528409,192.8742,0,0,21.1929,0
"52795","52795","Macomb, IL","IL",22559784,28,18,2,0,0,2,2,0,0,2,0,9216,2336788,101.6941,0,0,29.1365,0
"52822","52822","Macon, GA","GA",253960984,29,23,2,50,50,1,1,0,0,2,0,608914,5639721,145.8826,0,0,14.2647,0
"52876","52876","Macon, MO","MO",7767168,1,1,0,0,0,0,2,0,0,1,0,4917,65742,58.6982,0,0,2.5625,0
"52903","52903","McPherson, KS","KS",17957091,5,5,0,0,0,0,4,0,0,2,0,38594,289057,85.3667,0,0,9.982,0
"52984","52984","Madera, CA","CA",58007520,17,9,8,100,100,3,3,0,0,0,4,229441,2816235,301.5879,0,0,12.5731,0
"53200","53200","Madison, WI","WI",391134872,234,183,1,0,100,1,1,0,0,2,2,14110583,53710102,266.3995,0,0,39.1338,51423339
"53524","53524","Malone, NY","NY",14704947,16,12,0,0,0,3,2,0,0,0,3,339044,1409857,260.7511,0,0,19.143,0
"53740","53740","Manchester, NH","NH",223410431,19,14,1,100,100,2,2,0,0,2,2,534785,4753143,285.8692,0,0,14.9815,0
"53848","53848","Manhattan, KS","KS",53449540,26,16,1,0,0,1,1,0,0,2,0,116627,2883709,97.6894,0,0,8.1495,0
"53902","53902","Manistee, MI","MI",19603888,23,23,2,100,100,0,2,0,0,1,0,142936,2517096,65.0261,0,0,4.0262,0
"53956","53956","Manitowoc, WI","WI",64333013,8,6,1,0,0,2,2,0,0,1,1,228739,1867490,131.5323,0,0,15.255,0
"53983","53983","Mankato, MN","MN",68207960,24,18,1,0,0,1,3,0,0,3,0,320534,3940981,267.3139,0,0,24.3373,0
"54091","54091","Mansfield, OH","OH",130237966,16,10,2,0,100,1,2,0,0,1,2,275772,2061835,166.4668,0,0,13.1623,0
"54145","54145","Manteca, CA","CA",56381470,5,3,1,0,0,1,1,0,0,0,2,54452,2130857,281.1596,0,0,7.6471,0
"54199","54199","Manteo, NC","NC",11754259,8,8,0,0,0,0,2,0,0,1,0,24790,477728,31.7977,0,0,1.1779,0
"54477","54477","Maricopa, AZ","AZ",35395494,3,2,0,0,0,2,2,0,0,0,2,5405,301834,168.1257,0,0,3.8037,0
"54486","54486","Marietta, OH--WV","OH",46569082,6,5,2,100,100,2,2,0,0,0,2,9183,423209,96.7004,0,0,3.6442,0
"54496","54496","Marinette--Menominee, WI--MI","WI",24463287,4,2,1,0,0,2,2,0,0,2,0,43517,585815,168.4163,0,0,33.1154,0
"54577","54577","Marion, IN","IN",58679641,6,5,2,0,50,2,2,0,0,2,0,0,1307315,147.739,0,0,23.2765,0
"54658","54658","Marion, OH","OH",71878075,10,10,1,0,0,0,2,0,0,1,0,78681,851041,59.58,0,0,4.2975,0
"54793","54793","Marksville, LA","LA",16338498,7,7,0,0,0,0,2,0,0,1,0,30980,455538,58.7488,0,0,1.4957,0
"54847","54847","Marlow, OK","OK",4738884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54874","54874","Marquette, MI","MI",40576483,30,19,3,0,0,2,2,0,0,2,0,225732,3164489,127.4311,0,0,13.848,0
"54955","54955","Marshall, MI","MI",11827697,5,5,2,50,50,0,2,0,0,1,0,47508,385860,51.835,0,0,3.6803,0
"54982","54982","Marshall, MN","MN",17757687,110,102,4,0,0,2,2,0,0,2,0,356990,3708834,110.6925,0,0,6.9258,0
"55090","55090","Marshalltown, IA","IA",29701693,13,13,0,0,0,2,4,0,0,2,1,128121,1669904,167.045,0,0,12.4057,0
"55144","55144","Marshfield, WI","WI",30855258,11,11,0,0,0,0,2,0,0,0,1,355756,886171,27.3391,0,0,3.0853,0
"55171","55171","Martin, TN","TN",23081247,64,64,1,100,100,0,2,0,0,1,0,159893,5424841,37.1201,0,0,1.2948,0
"55306","55306","Marysville, OH","OH",26800663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55414","55414","Mason City, IA","IA",41147984,78,78,1,0,0,2,4,0,0,2,1,271882,4374828,135.5674,0,0,17.3729,0
"55684","55684","Mauston, WI","WI",6590076,2,2,0,0,0,0,2,0,0,0,1,76033,222985,25.423,0,0,2.7113,0
"55738","55738","Mayagüez, PR","PR",139551553,16,8,0,0,0,3,2,0,0,4,1,0,1939680,202.1196,0,0,24.6508,0
"55819","55819","Maysville, KY--OH","KY",19515690,7,7,0,0,0,2,0,0,0,1,0,2850,275456,69.8772,0,0,7.0198,0
"55900","55900","Meadville, PA","PA",46506701,34,25,2,0,0,2,2,0,0,2,0,1627178,3743556,127.1737,0,0,12.5517,0
"55981","55981","Medford, OR","OR",167827003,40,21,8,0,62.5,1,1,0,0,1,1,1301746,12621247,228.6115,0,0,19.1936,6976978
"56008","56008","Medford, WI","WI",6647957,2,2,0,0,0,0,2,0,0,0,1,56284,144267,25.0073,0,0,2.6589,0
"56116","56116","Memphis, TN--MS--AR","TN",1287908769,137,93,21,14.2857142857143,95.2380952380952,1,2,1,0,3,1,6490767,58859221,598.7862,61533,11483,58.9762,36729760
"56251","56251","Merced, CA","CA",122953531,53,38,5,0,20,3,1,0,0,0,3,1712203,13424531,312.0864,0,0,14.8353,5916870
"56359","56359","Merrill, WI","WI",18367307,4,4,1,0,100,2,0,0,0,1,0,76487,529444,78.2622,0,0,8.5092,0
"56602","56602","Miami, FL","FL",3177366882,1370,601,239,80,100,24,7,3,1,13,22,143324284,910144632,3483.032,4253337,236058,509.997,776092692
"56656","56656","Michigan City--La Porte, IN--MI","IN",100941885,8,5,1,100,100,2,2,0,0,4,0,208835,2150513,229.9586,0,0,19.209,0
"56737","56737","Middlebury, VT","VT",8895954,88,68,3,0,66.6666666666667,3,2,0,0,3,0,105516,5143346,181.4055,0,0,10.4404,0
"56926","56926","Middletown, OH","OH",144354903,5,4,2,0,50,1,1,0,0,2,0,127790,1029570,112.9169,0,0,11.7429,0
"56980","56980","Midland, MI","MI",116232168,22,22,0,0,0,0,2,0,0,2,0,309813,4707369,129.8461,0,0,5.5274,0
"57007","57007","Midland, TX","TX",137147203,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57088","57088","Milan, MI","MI",8363504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57169","57169","Miles City, MT","MT",18204286,2,2,0,0,0,0,2,0,0,1,0,1437,45566,137.6616,0,0,1.861,0
"57223","57223","Milledgeville, GA","GA",88111940,2,2,0,0,0,0,2,0,0,1,0,15708,132768,33.1423,0,0,2.0242,0
