"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"55981","55981","Medford, OR","OR",167827003,45,28,8,0,62.5,1,1,0,0,1,1,757891,15349873,267.9086,0,0,8.8655,3391976
"56008","56008","Medford, WI","WI",6647957,3,3,0,0,0,0,2,0,0,0,1,26466,173183,32.9684,0,0,1.7702,0
"56116","56116","Memphis, TN--MS--AR","TN",1287908769,123,79,21,14.2857142857143,95.2380952380952,1,1,1,0,3,0,1527924,63844560,786.9575,56495,10462,27.3075,15982948
"56224","56224","Menomonie, WI","WI",30159246,4,2,1,0,0,2,2,0,0,2,0,31892,371260,117.2243,0,0,8.1029,0
"56251","56251","Merced, CA","CA",122953531,57,38,5,0,20,3,1,0,0,0,3,737403,15298666,396.1131,0,0,8.109,2289420
"56359","56359","Merrill, WI","WI",18367307,4,4,1,0,100,2,0,0,0,1,0,40349,423760,64.2937,0,0,4.5919,0
"56602","56602","Miami, FL","FL",3177366882,1386,592,243,80,100,24,7,3,1,13,22,46314321,948860593,3926.1046,3045317,174657,313.252,453599161
"56656","56656","Michigan City--La Porte, IN--MI","IN",100941885,8,5,1,100,100,2,2,0,0,4,0,114402,2135283,273.9676,0,0,13.1389,0
"56737","56737","Middlebury, VT","VT",8895954,77,56,3,0,66.6666666666667,3,2,0,0,3,0,1043331,5452645,249.0166,0,0,5.429,0
"56926","56926","Middletown, OH","OH",144354903,5,4,2,0,50,1,1,0,0,2,0,1286,1067665,157.0095,0,0,10.5097,0
"56980","56980","Midland, MI","MI",116232168,23,23,0,0,0,0,2,0,0,2,0,166953,4449030,177.0765,0,0,4.656,0
"57088","57088","Milan, MI","MI",8363504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57169","57169","Miles City, MT","MT",18204286,3,3,0,0,0,0,2,0,0,1,0,13727,244536,47.8263,0,0,2.0186,0
"57223","57223","Milledgeville, GA","GA",88111940,2,2,0,0,0,0,2,0,0,1,0,17922,167988,41.6534,0,0,2.0883,0
"57466","57466","Milwaukee, WI","WI",1413123217,368,306,18,21.4285714285714,100,7,5,1,0,2,10,21641494,158068090,1698.2783,76035,13080,71.9976,56402154
"57493","57493","Minden, LA","LA",25508952,6,6,1,0,0,0,2,0,0,1,0,18917,402345,62.7488,0,0,1.3174,0
"57574","57574","Mineral Wells, TX","TX",22021470,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57628","57628","Minneapolis--St. Paul, MN--WI","MN",2644816009,646,553,127,4.7244094488189,23.6220472440945,6,7,2,0,3,12,38105740,567537589,11935.228,1733386,137659,102.6226,174960520
"57655","57655","Minot, ND","ND",58106843,21,21,4,0,0,2,2,0,0,2,0,170470,3106974,181.6967,0,0,7.1332,0
"57682","57682","Minot AFB, ND","ND",10768934,21,21,4,0,0,2,2,0,0,2,0,170470,3106974,181.6967,0,0,7.1332,0
"57709","57709","Mission Viejo--Lake Forest--San Clemente, CA","CA",390158657,18,18,2,50,50,1,0,0,0,0,1,1626,1351764,1236.7466,0,0,11.8216,0
"57736","57736","Missoula, MT","MT",117044408,31,20,2,0,50,2,3,0,0,4,0,5889,8134718,336.2659,0,0,27.1868,2275584
"57817","57817","Mitchell, SD","SD",17707640,9,9,1,0,0,0,2,0,0,1,0,103981,1047463,88.3935,0,0,3.9102,0
"57925","57925","Mobile, AL","AL",576693972,45,25,2,50,50,1,1,0,0,2,0,418586,9648268,169.2067,0,0,7.4399,3402332
"58006","58006","Modesto, CA","CA",238629942,72,49,2,0,50,3,3,0,0,0,5,1394784,28487915,3096.0349,0,0,15.7688,4876278
"58033","58033","Molalla, OR","OR",9416155,4,4,2,0,0,2,0,0,0,0,1,206,1083843,84.2147,0,0,2.1937,0
"58222","58222","Monmouth, IL","IL",10083691,9,9,1,100,100,0,2,0,0,1,0,13393,602559,64.5207,0,0,2.9534,0
"58330","58330","Monroe, LA","LA",212208454,11,10,2,50,100,1,1,0,0,2,0,176768,5770882,435.9276,0,0,17.9171,0
"58357","58357","Monroe, MI","MI",82842443,20,12,1,0,0,1,1,0,0,2,0,86322,4400175,198.7897,0,0,7.4582,642396
"58384","58384","Monroe, WI","WI",11513510,9,9,0,0,0,0,2,0,0,0,1,127062,508468,30.9268,0,0,2.8635,0
"58519","58519","Montevideo, MN","MN",7431553,27,27,0,0,0,2,2,0,0,2,0,199558,2483593,74.9741,0,0,2.9011,0
"58600","58600","Montgomery, AL","AL",397364987,25,19,3,0,66.6666666666667,1,2,0,0,3,0,390280,8522951,242.7838,0,0,7.7659,1472489
"58735","58735","Monticello, IL","IL",8926477,15,15,1,0,0,0,2,0,0,1,0,24056,1062790,102.2307,0,0,2.0081,0
"58762","58762","Monticello, IN","IN",16809382,4,4,1,0,100,0,2,0,0,1,0,20486,293439,46.9878,0,0,1.8367,0
"58843","58843","Monticello, NY","NY",11311144,3,3,1,0,0,2,0,0,0,1,0,32742,279611,38.1409,0,0,2.2449,0
"58951","58951","Montrose, CO","CO",46492401,26,22,0,0,0,2,2,0,0,2,0,439191,1607265,115.3818,0,0,3.5998,0
"59275","59275","Morgantown, WV","WV",97111435,29,26,7,85.7142857142857,85.7142857142857,1,1,1,0,3,0,171979,10640783,111.5525,0,0,5.7878,0
"59329","59329","Morris, IL","IL",26064462,8,8,0,0,0,0,2,0,0,1,0,26802,431706,52.347,0,0,1.197,0
"59383","59383","Morrison, IL","IL",5379036,11,11,0,0,0,0,4,0,0,2,0,42708,1041862,108.6189,0,0,3.1931,0
"59410","59410","Morristown, TN","TN",155023259,65,65,1,0,0,0,1,0,0,1,0,321641,9031198,56.086,0,0,1.2223,0
"59491","59491","Moscow, ID","ID",15196308,5,3,0,0,0,2,2,0,0,2,0,16319,839132,207.8095,0,0,15.0409,0
"59518","59518","Moses Lake, WA","WA",68830526,34,12,4,0,0,2,4,0,0,3,1,18865,4317139,444.7938,0,0,16.0165,0
"59707","59707","Mountain Home, ID","ID",19684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59977","59977","Mount Morris, IL","IL",5208623,8,8,0,0,0,0,2,0,0,1,0,26802,431706,52.347,0,0,1.197,0
"60463","60463","Mount Vernon, OH","OH",34537772,14,14,1,100,100,0,2,0,0,1,0,106867,1900783,58.1457,0,0,3.4628,0
"60490","60490","Mount Vernon, WA","WA",89179208,69,30,3,0,33.3333333333333,2,2,0,0,4,0,591780,14734973,477.6137,0,0,13.5219,5161582
"60625","60625","Muncie, IN","IN",120843567,36,27,3,0,66.6666666666667,1,1,0,0,2,0,135258,6905057,223.5036,0,0,17.1635,2749797
"60733","60733","Murfreesboro, TN","TN",200415967,108,105,0,0,0,1,3,0,0,2,1,211698,6978824,162.3443,0,0,8.6241,0
"60787","60787","Murray, KY","KY",30060410,28,25,1,0,0,2,2,0,0,2,0,23882,1236181,68.3231,0,0,2.4982,0
"60814","60814","Muscatine, IA","IA",37720261,9,5,0,0,0,2,2,0,0,2,0,97983,983636,99.3941,0,0,7.8273,0
"60841","60841","Muskegon, MI","MI",290647474,19,19,2,0,100,1,5,0,0,4,1,98464,6820784,550.7255,0,0,16.1909,0
"60868","60868","Muskogee, OK","OK",72468228,16,11,1,0,100,2,2,0,0,2,0,42511,997880,103.379,0,0,4.0046,0
"60895","60895","Myrtle Beach--Socastee, SC--NC","SC",492468909,27,18,1,0,100,1,1,0,0,2,0,220702,6332663,195.9971,0,0,8.5927,0
"60976","60976","Nampa, ID","ID",179752562,25,15,2,0,100,1,1,0,0,2,0,459957,2776100,161.0662,0,0,4.5244,0
"61003","61003","Nantucket, MA","MA",20844797,16,15,3,33.3333333333333,100,2,2,0,0,0,2,377728,2846429,424.9231,0,0,7.254,0
"61057","61057","Napa, CA","CA",66904048,34,16,3,0,0,2,1,0,0,0,3,448121,9669342,332.9844,0,0,11.2084,2804313
"61165","61165","Nashua, NH--MA","NH",472274042,14,8,3,0,33.3333333333333,1,1,0,0,0,2,193532,3522592,240.5101,0,0,8.5038,1063079
"61273","61273","Nashville-Davidson, TN","TN",1460119380,193,117,14,100,100,3,5,1,0,3,5,5106735,104265421,1850.8142,67632,2668,42.2898,24900484
"61327","61327","Natchez, MS--LA","MS",55447111,15,15,1,0,0,0,2,0,0,1,0,28097,1494647,110.412,0,0,1.9466,0
"61435","61435","Needles, CA--AZ","CA",26000864,1,1,1,0,0,2,0,0,0,0,1,22948,402414,117.3903,0,0,4.6129,0
"61624","61624","Nevada, MO","MO",14424014,1,1,0,0,0,0,2,0,0,1,0,23461,96225,23.0645,0,0,1.743,0
"61705","61705","Newark, OH","OH",109094837,15,15,1,0,0,0,1,0,0,1,0,395817,2884687,81.9956,0,0,1.7285,613579
"61786","61786","New Bedford, MA","MA",142882075,72,50,4,50,75,1,1,0,0,0,2,318397,21043047,264.1322,0,0,15.6074,5803504
"61840","61840","New Bern, NC","NC",112518403,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"61894","61894","Newberry, SC","SC",23607384,19,19,0,0,0,0,2,0,0,1,0,346436,754736,30.1208,0,0,1.1566,0
"62137","62137","New Castle, IN","IN",33259898,4,4,1,0,100,2,0,0,0,1,0,0,554396,112.1578,0,0,4.139,0
"62164","62164","New Castle, PA","PA",74368710,46,27,2,100,100,3,4,0,0,3,1,1072584,7566758,392.1414,0,0,14.6415,0
"62407","62407","New Haven, CT","CT",792184403,99,99,1,0,100,1,1,0,0,2,0,3219041,57973603,235.3558,0,0,15.6694,17731280
"62488","62488","New Lexington, OH","OH",5068707,24,24,0,0,0,0,2,0,0,1,0,44990,1298097,57.2884,0,0,1.3849,0
"62677","62677","New Orleans, LA","LA",651216426,164,94,7,42.8571428571429,100,3,4,1,2,6,4,10042902,140018564,3392.1505,722938,147664,175.4045,29778899
"62731","62731","New Philadelphia--Dover, OH","OH",58456616,10,10,0,0,0,0,2,0,0,1,0,26346,487280,53.9803,0,0,1.3179,0
"62839","62839","Newport, OR","OR",20673396,13,8,1,0,0,3,2,0,0,3,0,122968,1989510,237.0565,0,0,18.371,0
"62974","62974","New Richmond, WI","WI",10627645,2,2,0,0,0,0,2,0,0,0,1,48058,232889,32.4042,0,0,1.8073,0
"63001","63001","New Roads, LA","LA",21192333,14,14,0,0,0,0,2,0,0,1,0,8981,475726,41.0038,0,0,1.1829,0
"63109","63109","Newton, KS","KS",25985081,5,5,0,0,0,0,2,0,0,1,0,25669,185992,91.3068,0,0,1.8262,0
"63137","63137","Newton, NJ","NJ",22554367,24,20,1,0,0,2,2,0,0,2,0,160452,2159070,179.3501,0,0,4.3587,0
"63217","63217","New York--Newark, NY--NJ--CT","NJ",8934359692,3494,1894,905,100,100,38,15,10,5,43,25,3610571351,15817887346,26829.812,68134499,3407048,1593.0545,10947157752
"63217","63217","New York--Newark, NY--NJ--CT","NY",8934359692,10075,5410,725,61.7647058823529,100,38,15,10,5,43,25,3610571351,15817887346,26829.812,68134499,3407048,1593.0545,10947157752
"63217","63217","New York--Newark, NY--NJ--CT","PA",8934359692,15,15,4,0,25,38,15,10,5,43,25,3610571351,15817887346,26829.812,68134499,3407048,1593.0545,10947157752
"63379","63379","Nome, AK","AK",2677101,0,0,0,0,0,1,0,0,0,1,0,0,79194,0,0,0,0,0
"63406","63406","Norfolk, NE","NE",32060247,8,8,0,0,0,0,2,0,0,1,0,97010,660759,43.9247,0,0,2.7113,0
"63433","63433","Norman, OK","OK",116330151,18,12,1,0,0,1,1,0,0,0,2,0,4556628,199.255,0,0,10.947,0
"63811","63811","North Platte, NE","NE",30971338,8,8,1,0,0,0,2,0,0,1,0,105110,831364,71.6384,0,0,3.9122,0
"63946","63946","North Wilkesboro--Wilkesboro, NC","NC",67616550,18,16,0,0,0,2,2,0,0,2,0,77159,1163060,49.5311,0,0,3.2469,0
"64054","64054","Norwalk, OH","OH",27308940,6,6,0,0,0,0,2,0,0,1,0,28321,375650,36.76,0,0,0.9855,0
"64108","64108","Norwich, NY","NY",8945718,19,19,0,0,0,2,0,0,0,1,0,6468,3553782,130.4092,0,0,1.6776,0
"64135","64135","Norwich--New London, CT--RI","CT",393724452,22,18,1,0,0,1,1,0,0,1,1,474746,6967596,170.0523,0,0,11.2901,3914364
"64567","64567","Ocala, FL","FL",290185945,46,46,1,0,100,1,3,0,0,1,2,264146,5544874,181.2846,0,0,9.4818,0
"64577","64577","Ocala Estates, FL","FL",6030452,46,46,0,0,0,0,2,0,0,1,0,77549,2540142,63.0074,0,0,1.4799,0
"64756","64756","Oconto, WI","WI",7377690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64864","64864","Odessa, TX","TX",152697802,21,12,3,0,33.3333333333333,2,1,0,0,3,0,170215,6228825,318.7024,0,0,6.943,0
"64918","64918","Ogallala, NE","NE",5516164,3,3,0,0,0,0,2,0,0,1,0,26807,152717,49.7126,0,0,6.6849,0
"65080","65080","Oklahoma City, OK","OK",1063968093,71,49,35,2.85714285714286,14.2857142857143,3,3,1,1,2,6,1465794,34828874,705.3222,153881,25583,33.9823,10030256
"65107","65107","Okmulgee, OK","OK",24425749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65242","65242","Olympia--Lacey, WA","WA",273534545,233,138,8,0,75,4,2,0,0,4,1,301631,47978676,677.5464,0,0,28.7906,16772308
"65269","65269","Omaha, NE--IA","NE",701590884,106,81,32,0,6.25,1,4,0,0,3,1,3641710,31509979,362.7098,0,0,16.2863,11648368
"65296","65296","Omak, WA","WA",12183860,13,8,0,0,0,4,4,0,0,4,0,38995,3324514,343.03,0,0,9.7208,0
"65512","65512","Oneonta, NY","NY",22430286,14,13,1,0,100,2,2,0,0,2,0,145867,1911356,127.1567,0,0,9.6745,0
"65539","65539","Ontario, OR--ID","OR",33213186,12,10,2,0,50,3,2,0,0,3,0,64848,693338,212.9858,0,0,5.1865,0
"65593","65593","Opelousas, LA","LA",47591675,5,5,1,0,0,0,2,0,0,1,0,4570,189438,57.7203,0,0,0.8318,0
"65755","65755","Orange Cove, CA","CA",3914158,678,0,136,16.1764705882353,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0
"65863","65863","Orlando, FL","FL",1545544076,558,246,30,0,0,3,2,1,0,2,4,17105856,195450032,2014.2224,503930,18134,47.2913,90345680
"66079","66079","Osawatomie, KS","KS",5970367,3,3,0,0,0,0,2,0,0,1,0,9371,75116,52.2001,0,0,4.262,0
"66160","66160","Oshkosh, WI","WI",79688499,40,30,5,20,100,2,1,0,0,1,1,714990,4547336,231.7051,0,0,19.5335,1618229
"66241","66241","Oswego, NY","NY",53792999,8,6,0,0,0,2,2,0,0,0,2,43852,2315952,193.9568,0,0,3.6976,0
"66295","66295","Ottawa, IL","IL",30531341,17,17,1,0,100,0,2,0,0,1,0,89553,1381459,41.884,0,0,1.1292,0
"66322","66322","Ottawa, KS","KS",14041085,4,4,0,0,0,0,2,0,0,1,0,15104,154242,29.8052,0,0,1.7239,0
"66349","66349","Ottawa, OH","OH",12588063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66376","66376","Ottumwa, IA","IA",35675688,66,61,1,0,0,2,2,0,0,2,0,144731,5009986,84.4609,0,0,4.9563,0
"66484","66484","Owensboro, KY","KY",87708218,40,40,3,0,66.6666666666667,1,1,0,0,2,0,4581437,5216572,97.6485,0,0,8.5611,1120581
"66538","66538","Owosso, MI","MI",29116110,16,16,1,0,0,0,2,0,0,1,0,78876,1053187,33.5645,0,0,1.6362,0
"66565","66565","Oxford, MS","MS",41597772,29,28,1,0,0,2,2,0,0,2,0,0,3509529,193.6301,0,0,15.2656,0
"66619","66619","Oxford, OH","OH",15779899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66673","66673","Oxnard, CA","CA",218810280,70,48,2,0,50,3,2,0,0,1,4,324216,32938444,499.5086,0,0,21.7484,13167108
"66781","66781","Paducah, KY--IL","KY",117507714,61,47,1,0,0,2,2,0,0,2,0,178523,2886044,123.909,0,0,8.1414,0
"66808","66808","Page, AZ","AZ",8407878,3,3,0,0,0,2,0,0,0,1,0,3376,569138,80.5346,0,0,0.8315,0
"66943","66943","Pahrump, NV","NV",114359916,12,12,0,0,0,0,2,0,0,1,0,30367,433613,43.5267,0,0,1.7746,0
"67051","67051","Palatka, FL","FL",58722556,22,17,1,0,100,2,2,0,0,2,0,30605,1932784,187.0064,0,0,4.5862,0
"67105","67105","Palm Bay--Melbourne, FL","FL",599629582,84,35,2,0,100,1,4,0,0,4,1,1097286,13464003,279.4287,0,0,25.9914,10763388
"67134","67134","Palm Coast--Daytona Beach--Port Orange, FL","FL",462548679,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"67294","67294","Panama City, FL","FL",238157489,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67305","67305","Panama City Northeast, FL","FL",17858748,29,17,3,0,0,1,1,0,0,0,2,406763,4504810,156.9742,0,0,10.6266,2446259
"67321","67321","Paola, KS","KS",7445476,3,3,0,0,0,0,4,0,0,2,0,10889,107297,133.2446,0,0,4.4814,0
"67348","67348","Paoli, IN","IN",5903943,5,5,1,0,100,0,2,0,0,1,0,12737,315149,38.2881,0,0,0.8552,0
"67618","67618","Park City, UT","UT",31266066,40,33,6,16.6666666666667,33.3333333333333,2,2,0,0,2,0,1735,12861532,244.2797,0,0,14.6573,0
"67672","67672","Parkersburg, WV--OH","WV",109842571,17,16,3,0,0,1,1,0,0,2,0,114115,3666687,165.2692,0,0,7.0921,0
"67726","67726","Park Rapids, MN","MN",5925155,3,2,1,0,100,2,2,0,0,2,0,51152,459526,207.4076,0,0,6.9688,0
"68106","68106","Paw Paw Lake--Hartford, MI","MI",28174614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68158","68158","Payson, AZ","AZ",20284236,2,2,0,0,0,2,0,0,0,1,0,1939,189472,38.4325,0,0,0.6801,0
"68428","68428","Pendleton, OR","OR",23493154,6,4,2,0,0,2,2,0,0,0,2,15432,558852,75.6303,0,0,3.7634,0
"68455","68455","Penn Yan, NY","NY",8256564,8,8,0,0,0,2,0,0,0,1,0,19056,591747,83.9834,0,0,2.7045,0
"68482","68482","Pensacola, FL--AL","FL",602693304,78,39,4,0,100,1,1,0,0,1,1,948235,13248794,167.6606,0,0,9.4511,4127510
"68509","68509","Peoria, IL","IL",369580816,85,45,4,25,75,1,1,0,0,1,1,629709,26696739,283.0368,0,0,17.8969,10584018
"68779","68779","Perryville, MO","MO",16836901,1,1,0,0,0,0,0,0,2,1,0,82887,197506,375.4867,0,0,20.0703,0
"68806","68806","Peru, IN","IN",23131083,12,12,2,50,50,0,2,0,0,1,0,26280,490796,32.8665,0,0,1.8316,0
"68887","68887","Petaluma, CA","CA",55160452,12,9,2,0,50,1,1,0,0,0,2,55892,2899884,267.1262,0,0,7.7386,346139
"69022","69022","Petoskey, MI","MI",15459388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"69076","69076","Philadelphia, PA--NJ--DE--MD","DE",5132048058,547,270,36,5.55555555555556,33.3333333333333,9,7,5,0,13,8,174190282,1490462492,3925.6315,11098655,729183,176.8865,510255289
"69076","69076","Philadelphia, PA--NJ--DE--MD","MD",5132048058,15,8,0,0,0,9,7,5,0,13,8,174190282,1490462492,3925.6315,11098655,729183,176.8865,510255289
"69076","69076","Philadelphia, PA--NJ--DE--MD","NJ",5132048058,60,60,29,75.8620689655172,82.7586206896552,9,7,5,0,13,8,174190282,1490462492,3925.6315,11098655,729183,176.8865,510255289
"69076","69076","Philadelphia, PA--NJ--DE--MD","PA",5132048058,2099,1212,584,41.6666666666667,58.3333333333333,9,7,5,0,13,8,174190282,1490462492,3925.6315,11098655,729183,176.8865,510255289
"69184","69184","Phoenix--Mesa, AZ","AZ",2970505168,691,421,57,0,18.1818181818182,4,6,2,0,3,7,6449490,380247759,1351.5616,1395363,91172,88.9113,231346302
"69292","69292","Pierre, SD","SD",29180379,45,45,1,0,0,0,2,0,0,1,0,455709,4150319,81.0483,0,0,4.2055,0
"69454","69454","Pine Bluff, AR","AR",95699005,117,117,2,0,0,0,2,0,0,1,0,842397,6827847,59.0491,0,0,0.8756,0
"69697","69697","Pittsburgh, PA","PA",2344819779,781,561,116,33.3333333333333,81.0344827586207,7,7,1,0,7,9,40757458,474772306,2402.0152,1528425,127314,112.407,104337577
"69778","69778","Pittsfield, MA","MA",86697876,27,17,2,0,50,1,1,0,0,0,2,512561,7403686,198.3405,0,0,7.2845,1585627
"69832","69832","Placerville--Diamond Springs, CA","CA",67482870,0,0,7,0,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
"70129","70129","Platteville, WI","WI",10357182,6,3,0,0,0,2,2,0,0,0,2,10704,646605,68.2218,0,0,5.5166,0
"70156","70156","Plattsburgh, NY","NY",67100207,8,7,1,0,0,2,2,0,0,2,0,90297,1390799,127.5674,0,0,2.8862,0
"70291","70291","Plymouth, IN","IN",23082643,9,9,1,100,100,0,2,0,0,1,0,44007,405655,34.3426,0,0,2.0201,0
"70399","70399","Pocahontas, AR","AR",7943606,5,5,1,100,100,0,2,0,0,1,0,10409,319785,95.0045,0,0,3.5327,0
"70426","70426","Pocatello, ID","ID",80246107,20,11,2,0,0,1,1,0,0,2,0,508056,2637213,143.4037,0,0,8.6607,0
"70507","70507","Point Pleasant--Gallipolis, OH--WV","OH",20343299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70642","70642","Ponce, PR","PR",114595831,22,17,3,0,100,1,1,0,0,2,0,0,1909104,175.9506,0,0,7.4944,0
"70858","70858","Portage, WI","WI",14239884,8,8,0,0,0,0,2,0,0,0,1,362261,1116754,28.5922,0,0,2.0223,0
"70912","70912","Portales, NM","NM",14194914,3,3,0,0,0,0,2,0,0,1,0,6407,183871,36.439,0,0,1.3008,0
"70939","70939","Port Angeles, WA","WA",40359048,48,19,4,0,50,2,3,0,0,3,0,666412,11155302,364.5193,0,0,12.2515,0
"70993","70993","Port Arthur, TX","TX",273875084,10,6,6,0,16.6666666666667,1,1,0,0,2,0,87798,2409974,184.2336,0,0,5.6209,0
"71074","71074","Porterville, CA","CA",53316510,14,9,5,0,20,1,1,0,0,0,2,224786,3609990,224.8609,0,0,9.9188,0
"71155","71155","Port Huron, MI","MI",156614400,202,159,15,0,0,2,2,0,0,3,1,2008280,11376879,369.332,0,0,19.2035,3468281
"71209","71209","Port Jervis, NY--PA","NY",27488048,2,2,1,100,100,0,2,0,0,1,0,8985,177442,88.1043,0,0,4.4613,0
"71263","71263","Portland, ME","ME",353238376,34,34,17,11.7647058823529,100,3,1,1,1,5,1,7819143,47609787,1258.0492,423803,13546,77.7029,18712794
"71317","71317","Portland, OR--WA","OR",1358322707,736,512,232,2.58620689655172,58.1896551724138,6,9,4,0,11,4,42963824,592694265,3869.0601,4583269,372124,113.5015,200405425
"71317","71317","Portland, OR--WA","WA",1358322707,149,96,2,0,100,6,9,4,0,11,4,42963824,592694265,3869.0601,4583269,372124,113.5015,200405425
"71371","71371","Port Lavaca, TX","TX",14285918,2,2,0,0,0,0,2,0,0,0,1,26701,140338,49.5544,0,0,1.6631,0
"71479","71479","Port St. Lucie, FL","FL",538847696,29,16,0,0,0,3,3,0,0,1,5,96725,12333341,707.4013,0,0,20.6457,2900276
"71506","71506","Portsmouth, NH--ME","ME",240231437,19,14,0,0,0,2,1,0,0,3,0,412757,10045967,476.1557,0,0,15.4599,0
"71506","71506","Portsmouth, NH--ME","NH",240231437,26,26,3,0,0,2,1,0,0,3,0,412757,10045967,476.1557,0,0,15.4599,0
"71533","71533","Portsmouth, OH--KY","OH",51541870,10,10,1,100,100,0,2,0,0,1,0,21096,820895,59.8015,0,0,3.2099,0
"71560","71560","Port Townsend, WA","WA",12375453,10,7,5,0,20,2,3,0,0,3,0,0,4937146,371.6738,0,0,8.3254,0
"71776","71776","Pottsville, PA","PA",59896035,37,26,2,0,50,2,2,0,0,2,0,1155468,4257227,272.9159,0,0,10.5007,0
"71803","71803","Poughkeepsie--Newburgh, NY--NJ","NY",849059087,52,37,1,0,100,5,4,0,0,7,2,1094767,21980094,1012.4592,0,0,29.3436,4147480
"71830","71830","Powell, WY","WY",6363350,4,4,0,0,0,0,2,0,0,1,0,5143,133305,31.0373,0,0,1.5811,0
"71965","71965","Pratt, KS","KS",7154768,6,6,0,0,0,0,2,0,0,1,0,11335,90228,17.8211,0,0,5.1027,0
"72289","72289","Princeton, IL","IL",14113983,25,25,1,0,100,0,2,0,0,1,0,52899,1769975,140.7983,0,0,3.3685,0
"72505","72505","Providence, RI--MA","MA",1411530865,99,65,2,0,50,2,4,0,1,2,4,11080455,129413089,2797.7599,0,0,41.3986,49928858
"72505","72505","Providence, RI--MA","RI",1411530865,297,203,9,44.4444444444444,66.6666666666667,2,4,0,1,2,4,11080455,129413089,2797.7599,0,0,41.3986,49928858
"72613","72613","Pueblo, CO","CO",192518810,25,14,2,0,100,2,2,0,0,3,1,287131,6784895,335.7053,0,0,15.7323,1838381
"72748","72748","Pullman, WA","WA",17702084,19,15,4,0,75,2,2,0,0,2,0,648805,4911573,291.7605,0,0,18.9338,0
"72856","72856","Purcellville, VA","VA",16647950,33,17,3,0,0,2,2,0,0,2,0,25,3325333,121.8425,0,0,4.984,0
"72937","72937","Quartzsite, AZ","AZ",7277863,3,3,0,0,0,0,2,0,0,1,0,16832,171048,83.6421,0,0,0.9697,0
"73045","73045","Quincy, IL","IL",60997498,16,8,4,50,100,2,2,0,0,2,0,55377,3117755,134.9889,0,0,9.5455,0
"73126","73126","Quitman, GA","GA",7755894,3,3,0,0,0,0,2,0,0,0,1,2273,206804,75.065,0,0,0.8265,0
"73153","73153","Racine, WI","WI",128187754,32,22,7,42.8571428571429,42.8571428571429,2,1,0,0,2,1,749220,8905376,306.7616,0,0,12.388,2244521
"73261","73261","Raleigh, NC","NC",1342221092,253,178,6,16.6666666666667,100,4,3,0,2,0,6,2773763,54878278,1463.8029,0,0,40.0508,18081074
"73396","73396","Rapid City, SD","SD",109256785,18,12,2,0,50,1,1,0,0,2,0,213984,2396862,137.5128,0,0,10.9231,0
"73531","73531","Rawlins, WY","WY",11857484,5,5,0,0,0,0,2,0,0,1,0,1739,65766,30.5746,0,0,2.5537,0
"73774","73774","Redding, CA","CA",184041246,21,13,3,0,0,1,1,0,0,0,2,384936,5917968,264.5273,0,0,9.3241,1632218
"74044","74044","Reedley--Dinuba, CA","CA",29665664,5,3,2,0,0,2,2,0,0,0,2,2964,904307,132.1307,0,0,5.5114,0
"74152","74152","Reidsville, NC","NC",29274964,23,19,1,100,100,2,2,0,0,2,0,8429,1689428,91.0229,0,0,4.488,0
"74179","74179","Reno, NV--CA","NV",426153062,360,265,6,0,66.6666666666667,3,2,0,0,1,4,5713874,42563556,430.6846,0,0,33.1943,40224804
"74341","74341","Rhinelander, WI","WI",22685691,8,8,0,0,0,2,2,0,0,1,1,260355,1257699,105.8486,0,0,5.156,0
"74557","74557","Richland Center, WI","WI",7118178,3,3,0,0,0,0,2,0,0,0,0,98663,305513,29.78,0,0,2.4406,0
"74638","74638","Richmond, IN--OH","IN",62463783,9,6,1,0,0,2,2,0,0,2,0,118663,1129223,96.6072,0,0,10.0391,0
"74665","74665","Richmond, KY","KY",42663248,27,18,1,0,0,2,2,0,0,2,0,32999,2148806,78.9585,0,0,2.2987,0
"74692","74692","Richmond, MI","MI",8802304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
