"fips"|"regular_pub"|"alt_pub"|"special_pub"|"votech_pub"|"nat_lunch_participant"|"nat_lunch_CEOprov_eligible"|"pub_prek"|"pub_total_students"|"pub_fte_teachers"|"regular_pri"|"alt_pri"|"special_pri"|"votech_pri"|"other_private_edu"|"private_school"|"religious"|"pri_prek"|"pri_total_students"|"pri_fte_teachers"
"010010202001"|1|0|0|0|1|1|0|971|50|0|0|0|0|0|0|0|0|0|0
"010010202002"|1|0|0|0|1|1|1|686|39|0|0|0|0|2|2|2|2|35|4.1
"010010203001"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|6|1
"010010203002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|25|1
"010010205011"|1|0|1|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010010207001"|2|1|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0
"010010207002"|1|0|0|0|1|1|1|413|28|0|0|0|0|0|1|0|1|59|7
"010010208013"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|255|22.9
"010010208041"|1|0|0|1|2|1|0|1845|106|0|0|0|0|0|0|0|0|0|0
"010010209011"|1|0|0|0|1|1|0|445|23|0|0|0|0|0|0|0|0|0|0
"010010209012"|2|0|0|0|2|2|1|1559|91.5|0|0|0|0|0|0|0|0|0|0
"010010210003"|1|0|0|0|1|1|1|623|38|0|0|0|0|0|0|0|0|0|0
"010010211004"|1|0|0|0|1|1|1|250|18|0|0|0|0|0|0|0|0|0|0
"01003"|0|0|0|0|0|0|0|0|0|4|0|0|0|2|7|5|4|1456|118.9
"010030102001"|1|0|0|0|1|0|1|596|36.73|0|0|0|0|0|0|0|0|0|0
"010030103002"|1|0|0|0|1|0|1|229|12.2|0|0|0|0|0|0|0|0|0|0
"010030103003"|1|0|0|0|1|0|0|1023|61.5|0|0|0|0|0|0|0|0|0|0
"010030103005"|0|0|0|1|1|0|0|0|7.5|0|0|0|0|0|0|0|0|0|0
"010030104003"|2|0|0|0|2|0|2|671|42.33|0|0|0|0|0|0|0|0|0|0
"010030105002"|1|0|0|0|1|0|0|435|27.5|0|0|0|0|0|0|0|0|0|0
"010030105004"|1|0|0|0|1|0|1|804|50.94|0|0|0|0|0|0|0|0|0|0
"010030107072"|1|0|0|0|1|0|1|761|49.9|0|0|0|0|0|0|0|0|0|0
"010030107082"|3|0|0|0|3|0|1|2596|151.69|0|0|0|0|0|0|0|0|0|0
"010030107084"|1|0|0|0|1|0|0|552|39.1|0|0|0|0|0|0|0|0|0|0
"010030107092"|1|0|0|0|1|0|0|1799|96|0|0|0|0|0|0|0|0|0|0
"010030107093"|1|0|0|0|1|0|1|1076|67.54|0|0|0|0|0|0|0|0|0|0
"010030107102"|2|0|0|0|2|0|1|1788|107.43|0|0|0|0|0|0|0|0|0|0
"010030108001"|1|0|0|0|1|0|0|451|26.93|0|0|0|0|0|0|0|0|0|0
"010030108002"|1|0|0|0|1|0|1|645|44.1|0|0|0|0|0|0|0|0|0|0
"010030108003"|1|0|0|0|1|0|0|282|24|0|0|0|0|0|0|0|0|0|0
"010030109032"|1|0|0|0|1|0|0|767|45|0|0|0|0|0|0|0|0|0|0
"010030109033"|1|0|0|0|1|0|1|480|33.74|0|0|0|0|0|0|0|0|0|0
"010030109041"|1|0|0|0|1|0|1|362|25.53|0|0|0|0|0|0|0|0|0|0
"010030109043"|1|0|0|0|1|0|1|328|23.33|0|0|0|0|0|0|0|0|0|0
"010030109063"|1|1|0|1|3|0|1|0|88.9|0|0|0|0|0|0|0|0|0|0
"010030109071"|1|0|0|0|1|0|1|481|29.1|0|0|0|0|0|0|0|0|0|0
"010030109082"|1|0|0|0|1|0|0|1509|88|0|0|0|0|0|0|0|0|0|0
"010030110002"|1|0|0|0|1|0|1|617|35.15|0|0|0|0|0|0|0|0|0|0
"010030111021"|1|0|0|0|1|0|1|846|51.3|0|0|0|0|0|0|0|0|0|0
"010030111022"|2|0|0|0|2|0|0|2369|146.94|0|0|0|0|0|0|0|0|0|0
"010030112012"|2|0|0|0|2|0|1|1841|111.6|0|0|0|0|0|0|0|0|0|0
"010030114093"|1|0|0|0|1|0|1|903|56.7|0|0|0|0|0|0|0|0|0|0
"010030114104"|1|0|0|0|1|0|1|149|11.3|0|0|0|0|0|0|0|0|0|0
"010030114142"|1|0|0|0|1|0|1|625|41|0|0|0|0|0|0|0|0|0|0
"010030114171"|1|0|0|0|1|0|0|643|42|0|0|0|0|0|0|0|0|0|0
"010030114181"|3|0|0|0|3|0|1|2644|152|0|0|0|0|0|0|0|0|0|0
"010030115012"|2|0|0|0|2|0|1|1735|112.9|0|0|0|0|0|0|0|0|0|0
"010030115033"|2|0|0|0|2|0|1|2617|151.7|0|0|0|0|0|0|0|0|0|0
"010030116011"|2|0|0|0|2|0|0|1044|61.5|0|0|0|0|0|0|0|0|0|0
"010030116012"|1|0|0|0|1|0|1|998|55.25|1|0|0|0|0|1|1|1|109|13.3
"010059501001"|2|1|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0
"010059502003"|2|0|0|0|2|2|1|450|26|0|0|0|0|0|0|0|0|0|0
"010059503001"|1|0|0|0|1|1|0|229|9|0|0|0|0|0|0|0|0|0|0
"010059506001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|48|9.6
"010059507001"|1|0|0|0|1|1|1|648|39|0|0|0|0|0|0|0|0|0|0
"010059507002"|1|0|0|0|1|0|0|4578|0|0|0|0|0|0|0|0|0|0|0
"010059508002"|1|0|0|0|1|1|0|484|25|0|0|0|0|0|0|0|0|0|0
"010070100012"|3|0|0|1|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010070100053"|1|0|0|0|1|0|1|288|17|0|0|0|0|0|0|0|0|0|0
"010070100071"|1|0|0|0|1|0|1|242|13|0|0|0|0|0|0|0|0|0|0
"010070100072"|1|0|0|0|1|0|0|429|23|0|0|0|0|0|0|0|0|0|0
"010070100091"|1|0|0|0|1|0|1|591|36|0|0|0|0|0|0|0|0|0|0
"010070100101"|1|0|0|0|1|0|0|453|27|0|0|0|0|0|0|0|0|0|0
"010090501031"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010090501042"|3|0|0|0|3|3|0|1378|87.32|0|0|0|0|0|0|0|0|0|0
"010090501071"|1|0|0|0|1|1|1|664|38.31|0|0|0|0|0|0|0|0|0|0
"010090501072"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|8|2
"010090502001"|2|0|1|1|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0
"010090503012"|2|0|0|0|2|2|1|1051|56.7|0|0|0|0|0|0|0|0|0|0
"010090505011"|2|0|0|0|2|2|1|1202|63.73|0|0|0|0|0|0|0|0|0|0
"010090506033"|1|0|0|0|1|1|0|507|25.07|0|0|0|0|0|0|0|0|0|0
"010090506043"|3|0|0|0|3|3|1|1634|91.86|0|0|0|0|0|0|0|0|0|0
"010090507012"|1|0|0|0|1|1|1|818|45.67|0|0|0|0|0|0|0|0|0|0
"010090507022"|2|0|0|0|2|2|1|954|50.45|0|0|0|0|0|0|0|0|0|0
"01011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|85|8.6
"010119522011"|2|0|0|0|2|2|0|830|47|0|0|0|0|0|0|0|0|0|0
"010119522012"|1|0|0|0|1|1|1|537|27|0|0|0|0|0|0|0|0|0|0
"010119522021"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139528001"|3|0|0|0|3|3|1|1357|73|0|0|0|0|0|0|0|0|0|0
"010139529002"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010139534001"|1|0|0|0|1|1|1|406|22|0|0|0|0|0|0|0|0|0|0
"010139535001"|1|0|0|0|1|1|1|467|22.3|0|0|0|0|0|0|0|0|0|0
"01015"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|3|1|1|207|27.4
"010150002002"|1|0|0|0|1|1|0|480|28.67|1|0|0|0|0|1|1|0|79|16.3
"010150004003"|1|0|0|0|1|1|0|352|15|0|0|0|0|0|0|0|0|0|0
"010150005002"|1|0|0|0|1|1|1|287|17|0|0|0|0|0|0|0|0|0|0
"010150007002"|2|1|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150009001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|318|28.3
"010150010001"|1|0|0|0|1|1|0|396|23|1|0|0|0|0|1|1|1|252|39.1
"010150012012"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010150012021"|2|0|0|0|2|0|0|1146|86|0|0|0|0|0|0|0|0|0|0
"010150012022"|1|0|0|0|1|0|1|801|64|0|0|0|0|0|0|0|0|0|0
"010150013002"|2|0|0|0|2|0|1|1009|64|0|0|0|0|0|0|0|0|0|0
"010150015011"|1|0|0|0|1|0|1|389|26.4|0|0|0|0|0|0|0|0|0|0
"010150016003"|3|1|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010150018021"|1|0|0|0|1|0|0|477|29.3|0|0|0|0|0|0|0|0|0|0
"010150018022"|1|0|0|0|1|0|1|559|33|0|0|0|0|0|0|0|0|0|0
"010150020011"|1|0|0|0|1|0|1|492|33.6|0|0|0|0|0|0|0|0|0|0
"010150020012"|2|0|0|0|2|0|1|942|53.2|0|0|0|0|0|0|0|0|0|0
"010150020022"|1|0|0|0|1|0|0|386|21.5|0|0|0|0|0|0|0|0|0|0
"010150021041"|2|0|0|0|2|2|1|1717|97.5|0|0|0|0|0|0|0|0|0|0
"010150021051"|0|0|0|1|1|0|0|0|11|0|0|0|0|0|0|0|0|0|0
"010150023002"|3|0|0|0|3|3|1|1079|63.87|0|0|0|0|0|0|0|0|0|0
"010150024002"|1|0|0|0|1|0|1|463|28|0|0|0|0|0|0|0|0|0|0
"010150025023"|1|0|0|0|1|0|0|388|24|0|0|0|0|0|0|0|0|0|0
"010150025031"|3|0|0|0|3|0|1|1678|104.8|0|0|0|0|0|0|0|0|0|0
"010150026003"|2|0|0|0|2|0|1|843|50.5|0|0|0|0|0|0|0|0|0|0
"01017"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|488|40.3
"010179540021"|3|0|0|0|3|3|1|648|41.1|0|0|0|0|0|0|0|0|0|0
"010179540024"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010179542002"|1|0|0|0|1|1|1|365|22|0|0|0|0|0|0|0|0|0|0
"010179543002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|14|2.6
"010179543004"|2|0|0|0|2|2|0|1172|72|0|0|0|0|0|0|0|0|0|0
"010179546002"|1|0|0|0|1|1|1|217|13|0|0|0|0|0|0|0|0|0|0
"010179547003"|1|0|0|0|1|1|1|674|34|0|0|0|0|0|0|0|0|0|0
"010179548002"|1|0|0|0|1|1|1|551|37|0|0|0|0|0|0|0|0|0|0
"010179548003"|2|0|0|0|2|2|0|409|26|0|0|0|0|0|0|0|0|0|0
"010199557011"|1|0|0|0|1|1|1|623|33.86|0|0|0|0|0|0|0|0|0|0
"010199557022"|1|0|0|0|1|1|1|361|24.7|0|0|0|0|0|0|0|0|0|0
"010199558021"|1|0|0|0|1|1|1|804|44.86|0|0|0|0|0|0|0|0|0|0
"010199559003"|1|0|0|0|1|1|0|445|23.5|0|0|0|0|0|0|0|0|0|0
"010199560001"|2|0|0|0|2|2|1|1144|64.86|0|0|0|0|0|0|0|0|0|0
"010199560004"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010199561022"|1|0|0|0|1|1|1|540|32.7|0|0|0|0|0|0|0|0|0|0
"010210601013"|0|0|0|1|1|0|0|0|13|0|0|0|0|0|0|0|0|0|0
"010210601014"|4|0|0|0|4|0|1|2941|159.2|0|0|0|0|0|0|0|0|0|0
"010210604011"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|241|15
"010210604012"|1|0|0|0|1|0|1|847|40.15|0|0|0|0|0|0|0|0|0|0
"010210604031"|2|0|0|0|2|0|1|1214|68|0|0|0|0|0|0|0|0|0|0
"010210604042"|2|0|0|0|2|0|0|1039|50.2|0|0|0|0|0|0|0|0|0|0
"010210605001"|1|0|0|0|1|0|1|545|29.15|0|0|0|0|0|0|0|0|0|0
"010210606002"|1|0|0|0|1|0|1|769|41.15|0|0|0|0|0|0|0|0|0|0
"010210607022"|1|0|0|0|1|0|1|575|33.15|0|0|0|0|0|0|0|0|0|0
"01023"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|218|21
"010239568003"|2|0|0|0|2|2|1|525|28.5|1|0|0|0|0|1|0|1|285|19.6
"010239569003"|2|0|0|0|2|2|1|509|36|0|0|0|0|0|0|0|0|0|0
"01025"|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|1|2|603|59.7
"010259576042"|1|0|0|0|1|1|1|468|30|0|0|0|0|0|0|0|0|0|0
"010259576043"|2|0|0|0|2|2|0|561|32|0|0|0|0|0|0|0|0|0|0
"010259578001"|1|0|0|0|1|1|1|340|20.19|0|0|0|0|0|0|0|0|0|0
"010259578002"|2|0|0|0|2|2|0|470|29.5|0|0|0|0|0|0|0|0|0|0
"010259579012"|3|0|0|0|3|3|1|1068|63.42|0|0|0|0|0|0|0|0|0|0
"010259579023"|1|0|0|0|1|1|0|280|14.25|0|0|0|0|0|0|0|0|0|0
"01027"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|83|12
"010279589004"|3|0|0|0|3|3|1|1307|79.75|0|0|0|0|0|0|0|0|0|0
"010279590003"|1|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010279591001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|138|14
"010299595002"|1|0|0|0|1|1|1|243|16|0|0|0|0|0|0|0|0|0|0
"010299596002"|3|0|0|0|3|3|1|1182|68.7|0|0|0|0|0|0|0|0|0|0
"010299597001"|0|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010299597002"|1|0|0|0|1|1|1|200|14.5|0|0|0|0|0|0|0|0|0|0
"010299598002"|2|0|0|0|2|2|1|900|49.5|0|0|0|0|0|0|0|0|0|0
"01031"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|102|7
"010310101002"|1|0|0|0|1|0|1|900|50|0|0|0|0|0|0|0|0|0|0
"010310103001"|1|0|0|0|1|0|1|702|38.72|0|0|0|0|0|0|0|0|0|0
"010310103002"|2|0|0|0|2|0|0|783|41|0|0|0|0|0|0|0|0|0|0
"010310105002"|2|0|0|1|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0
"010310106001"|1|0|0|0|1|0|1|519|31.28|0|0|0|0|0|0|0|0|0|0
"010310109001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|100|10
"010310109002"|1|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010310110001"|1|0|0|0|1|0|0|2121|120|0|0|0|0|0|0|0|0|0|0
"010310111001"|1|0|0|0|1|0|0|768|40|0|0|0|0|0|0|0|0|0|0
"010310112031"|2|0|0|0|2|0|0|1153|58|0|0|0|0|0|0|0|0|0|0
"010310112052"|1|0|0|0|1|0|0|437|24.5|0|0|0|0|0|0|0|0|0|0
"010310112061"|1|0|0|0|1|0|0|474|23|0|0|0|0|0|0|0|0|0|0
"010310113001"|1|0|0|0|1|0|0|361|23.5|1|0|0|0|0|1|1|1|33|9.5
"010310113002"|1|0|0|0|1|0|1|666|33.5|0|0|0|0|0|0|0|0|0|0
"01033"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|231|16.1
"010330201001"|3|0|0|0|3|3|0|670|46.75|0|0|0|0|0|0|0|0|0|0
"010330202001"|1|0|0|0|1|1|1|323|21.3|0|0|0|0|0|0|0|0|0|0
"010330205001"|1|1|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010330205002"|1|0|0|0|1|1|0|355|18|0|0|0|0|0|0|0|0|0|0
"010330206001"|1|0|0|0|1|1|0|345|20|0|0|0|0|0|0|0|0|0|0
"010330206004"|1|0|0|0|1|1|1|428|23|0|0|0|0|0|0|0|0|0|0
"010330207031"|4|0|0|1|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0
"010330207032"|1|0|0|0|1|1|0|232|16.25|0|0|0|0|0|0|0|0|0|0
"010330207042"|1|0|0|0|1|1|0|226|15.25|0|0|0|0|0|0|0|0|0|0
"010330208012"|1|0|0|0|1|1|1|234|16.8|0|0|0|0|0|0|0|0|0|0
"010330208023"|2|0|0|0|2|2|1|848|52.61|0|0|0|0|0|0|0|0|0|0
"010330209012"|2|0|0|0|2|2|1|974|65.1|0|0|0|0|0|0|0|0|0|0
"010330209024"|1|0|0|0|1|1|1|158|9.6|0|0|0|0|0|0|0|0|0|0
"010330210002"|1|0|0|0|1|1|1|221|15.89|0|0|0|0|0|0|0|0|0|0
"010330210003"|1|0|0|0|1|1|0|210|20|0|0|0|0|0|0|0|0|0|0
"010359602002"|1|0|0|0|1|1|1|84|6|0|0|0|0|0|0|0|0|0|0
"010359603001"|1|0|0|0|1|1|1|119|7.5|0|0|0|0|0|0|0|0|0|0
"010359604003"|1|0|0|0|1|1|1|107|8|0|0|0|0|0|0|0|0|0|0
"010359605001"|1|0|0|0|1|1|1|346|22|0|0|0|0|0|0|0|0|0|0
"010359606003"|3|1|0|1|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0
"010379611003"|2|0|0|0|2|2|0|781|44.38|0|0|0|0|0|0|0|0|0|0
"010399616003"|3|0|0|0|3|0|1|1320|80|0|0|0|0|0|0|0|0|0|0
"010399617002"|1|0|0|0|1|0|1|521|35|0|0|0|0|0|0|0|0|0|0
"010399618002"|1|0|0|0|1|1|1|1125|58.79|0|0|0|0|0|0|0|0|0|0
"010399620003"|2|0|0|0|2|2|0|759|50.21|0|0|0|0|0|0|0|0|0|0
"010399624001"|1|0|0|0|1|0|1|197|14|0|0|0|0|0|0|0|0|0|0
"010399624003"|2|0|0|0|2|0|1|940|58.28|0|0|0|0|0|0|0|0|0|0
"010399624004"|1|0|0|0|1|0|0|390|24.22|0|0|0|0|0|0|0|0|0|0
"010399629002"|1|0|0|0|1|0|1|511|32|0|0|0|0|0|0|0|0|0|0
"010399630001"|1|0|0|0|1|0|1|311|18.95|0|0|0|0|0|0|0|0|0|0
"010399630003"|1|0|0|0|1|0|0|225|15.05|0|0|0|0|0|0|0|0|0|0
"01041"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|19|2
"010419634002"|1|0|0|0|1|1|1|764|53.15|0|0|0|0|0|0|0|0|0|0
"010419636003"|1|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010419639001"|1|0|0|0|1|1|1|548|38.55|0|0|0|0|0|0|0|0|0|0
"01043"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|116|13
"010439641001"|1|0|0|0|1|1|1|396|21|0|0|0|0|0|0|0|0|0|0
"010439642011"|3|0|0|0|3|3|1|1407|73|0|0|0|0|0|0|0|0|0|0
"010439643001"|3|0|0|0|3|3|1|1071|63|0|0|0|0|0|0|0|0|0|0
"010439643002"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|51|2.8
"010439644001"|2|0|0|0|2|2|1|1116|58|0|0|0|0|0|0|0|0|0|0
"010439645003"|1|1|0|0|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0
"010439646001"|2|0|0|0|2|2|0|641|32|0|0|0|0|0|0|0|0|0|0
"010439647001"|4|0|0|0|4|4|1|1622|87.21|0|0|0|0|0|0|0|0|0|0
"010439648003"|1|0|0|0|1|0|0|592|31.16|0|0|0|0|0|0|0|0|0|0
"010439649011"|1|0|0|0|1|0|0|603|27.66|1|0|0|0|0|1|1|1|73|10.5
"010439649012"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|175|29.1
"010439649013"|2|1|0|1|4|0|0|0|0|1|0|0|0|0|1|1|1|133|9.6
"010439649014"|1|0|0|0|1|0|1|530|45.6|0|0|0|0|0|0|0|0|0|0
"010439649022"|0|0|1|1|2|1|1|0|18|0|0|0|0|0|0|0|0|0|0
"010439652002"|1|0|0|0|1|1|1|194|12|0|0|0|0|0|0|0|0|0|0
"010439653001"|2|0|0|0|2|2|1|879|51|0|0|0|0|0|0|0|0|0|0
"010439654022"|3|0|0|0|3|3|1|1334|72|0|0|0|0|0|0|0|0|0|0
"010439657002"|2|0|0|0|2|2|1|745|46|0|0|0|0|0|0|0|0|0|0
"010450201001"|1|0|0|0|1|1|1|881|48.5|0|0|0|0|0|0|0|0|0|0
"010450201003"|2|0|0|0|2|2|1|857|50.18|0|0|0|0|0|0|0|0|0|0
"010450204001"|1|0|0|0|1|1|1|527|30|0|0|0|0|0|0|0|0|0|0
"010450205001"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450205003"|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010450207001"|1|1|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450207004"|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010450208021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|50|4
"010450208022"|1|0|0|0|1|1|0|395|24.09|0|0|0|0|0|0|0|0|0|0
"010450211022"|3|0|0|0|3|3|1|1221|62|0|0|0|0|0|0|0|0|0|0
"010450213001"|1|0|0|0|1|1|1|282|20.9|0|0|0|0|0|0|0|0|0|0
"010450213003"|1|0|0|0|1|1|0|410|21.33|0|0|0|0|0|0|0|0|0|0
"010450214002"|2|0|0|0|2|2|1|883|51.17|0|0|0|0|0|0|0|0|0|0
"010479561013"|1|0|0|0|1|1|1|201|11|0|0|0|0|0|0|0|0|0|0
"010479561021"|2|0|0|0|2|2|1|445|25.58|0|0|0|0|0|0|0|0|0|0
"010479561022"|2|0|0|0|2|2|1|568|29|0|0|0|0|0|0|0|0|0|0
"010479563001"|1|0|0|0|1|1|0|407|22.99|0|0|0|0|0|0|0|0|0|0
"010479564001"|3|0|0|0|3|2|1|1133|0|0|0|0|0|0|0|0|0|0|0
"010479565001"|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479565003"|3|0|0|0|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0
"010479566002"|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
"010479567011"|1|0|0|0|1|1|0|344|18|1|0|0|0|0|1|1|0|159|13
"010479567021"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|350|28.5
"010479568001"|1|0|0|0|1|1|0|299|22.5|0|0|0|0|0|0|0|0|0|0
"010479569001"|1|0|0|0|1|1|1|153|9|0|0|0|0|0|0|0|0|0|0
"010479569003"|1|0|0|0|1|1|0|199|13.25|0|0|0|0|0|0|0|0|0|0
"010479572002"|1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0
"010479573013"|1|0|0|0|1|1|1|162|9|0|0|0|0|0|0|0|0|0|0
"010479573022"|2|0|0|0|2|2|1|421|28.22|0|0|0|0|0|0|0|0|0|0
"01049"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|338|24.1
"010499601021"|1|0|0|0|1|1|1|593|37.5|0|0|0|0|0|0|0|0|0|0
"010499602001"|1|0|0|0|1|1|1|276|18|0|0|0|0|0|0|0|0|0|0
"010499603011"|1|0|0|0|1|1|1|939|56|0|0|0|0|0|0|0|0|0|0
"010499604022"|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010499604023"|1|0|0|0|1|1|1|1218|75.5|0|0|0|0|0|0|0|0|0|0
"010499605001"|1|0|0|0|1|1|1|939|57.5|0|0|0|0|0|0|0|0|0|0
"010499606023"|1|0|0|0|1|1|1|1191|73.5|0|0|0|0|0|0|0|0|0|0
"010499607011"|2|0|0|0|2|2|0|1419|85.5|1|0|0|0|0|1|1|0|38|2
"010499607021"|1|0|0|0|1|1|1|588|39|0|0|0|0|0|0|0|0|0|0
"010499608002"|1|0|0|0|1|1|1|886|58|0|0|0|0|0|0|0|0|0|0
"010499609002"|1|0|0|0|1|1|1|163|12.5|0|0|0|0|0|0|0|0|0|0
"010499612002"|1|0|0|0|1|1|0|755|44|0|0|0|0|0|0|0|0|0|0
"010499613001"|3|1|0|0|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0
"010499613002"|1|0|0|0|1|1|1|153|9.5|0|0|0|0|0|0|0|0|0|0
"010499614001"|1|0|0|0|1|1|1|492|35|0|0|0|0|0|0|0|0|0|0
"01051"|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|2|2|543|50
"010510301021"|3|0|0|0|3|3|1|2037|105|0|0|0|0|0|0|0|0|0|0
"010510301031"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510304011"|1|0|0|0|1|1|0|431|28|0|0|0|0|0|0|0|0|0|0
"010510304023"|1|0|0|0|1|1|1|592|40|0|0|0|0|0|0|0|0|0|0
"010510304024"|1|0|0|0|1|1|0|487|34|0|0|0|0|0|0|0|0|0|0
"010510305002"|3|0|0|0|3|3|1|1631|85|0|0|0|0|0|0|0|0|0|0
"010510306001"|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510306004"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|145|12
"010510307012"|1|0|0|0|1|1|1|725|37|0|0|0|0|0|0|0|0|0|0
"010510307013"|1|0|0|0|1|1|0|577|29|0|0|0|0|0|0|0|0|0|0
"010510308012"|3|0|0|1|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0
"010510308021"|1|0|0|0|1|1|0|1225|64|0|0|0|0|0|0|0|0|0|0
"010510309013"|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
"010510311001"|2|0|0|0|2|2|0|2222|124|0|0|0|0|0|0|0|0|0|0
"010510311002"|1|0|0|0|1|1|0|548|27|0|0|0|0|0|0|0|0|0|0
"010510312002"|1|0|0|0|1|1|1|902|55|0|0|0|0|0|0|0|0|0|0
"010510313001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|629|48.4
"01053"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|24|3
"010539698022"|2|0|0|0|2|2|1|927|54.2|0|0|0|0|0|0|0|0|0|0
"010539698024"|1|0|0|0|1|1|0|376|19.5|0|0|0|0|0|0|0|0|0|0
"010539699002"|0|0|0|1|1|0|0|0|6|0|0|0|0|0|0|0|0|0|0
"010539699003"|1|0|0|0|1|1|1|204|13|0|0|0|0|0|0|0|0|0|0
"010539701002"|2|0|0|0|2|0|1|818|54.28|0|0|0|0|0|0|0|0|0|0
"010539701003"|1|0|0|0|1|0|0|353|23.72|0|0|0|0|0|0|0|0|0|0
"010539703002"|2|1|0|0|3|3|1|987|55.8|0|0|0|0|0|0|0|0|0|0
"010539704001"|1|0|0|0|1|1|0|267|14|0|0|0|0|0|0|0|0|0|0
"010539705001"|1|0|0|0|1|1|0|393|25.5|0|0|0|0|0|0|0|0|0|0
"010539705004"|1|0|0|0|1|1|0|509|29|0|0|0|0|0|0|0|0|0|0
"010539706001"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|215|26
"010539707001"|1|0|0|0|1|1|0|405|22|0|0|0|0|0|0|0|0|0|0
"010539707004"|1|0|0|0|1|0|1|94|0|0|0|0|0|0|0|0|0|0|0
"01055"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|534|45.1
