"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"22366","22366","Davenport, IA--IL","IL",357696091,63,46,14,28.5714285714286,57.1428571428571,5,5,0,1,5,6,1908637,29689485,1047.0068,0,0,75.3577,14131252
"22420","22420","Davis, CA","CA",36571036,37,37,4,0,50,1,1,0,0,2,0,3951143,7393057,256.998,0,0,48.1489,6174251
"22528","22528","Dayton, OH","OH",909334087,194,117,11,45.4545454545455,81.8181818181818,2,3,0,0,3,2,7095538,72043511,506.4795,0,0,33.6642,43143578
"22690","22690","Decatur, AL","AL",151169361,39,39,0,0,0,0,1,0,0,1,0,108524,1196228,65.781,0,0,3.1907,247235
"22717","22717","Decatur, IL","IL",153201774,48,19,3,0,33.3333333333333,2,2,0,0,2,2,354101,7072484,378.0485,0,0,31.3942,2769637
"22798","22798","Decorah, IA","IA",13379356,23,23,1,100,100,0,2,0,0,1,0,912884,2682657,26.5947,0,0,0.99,0
"22960","22960","DeKalb, IL","IL",66762206,27,23,0,0,0,2,1,0,0,2,1,2425689,8086040,243.293,0,0,22.313,1834403
"22987","22987","Delano, CA","CA",25683187,0,0,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"23176","23176","Delphos, OH","OH",10833137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23203","23203","Del Rio, TX","TX",50259722,17,15,2,0,50,2,2,0,0,2,0,220102,1210231,122.0546,0,0,4.2085,0
"23365","23365","Demopolis, AL","AL",13136067,41,41,0,0,0,0,2,0,0,1,0,62311,1899910,66.2151,0,0,11.1768,0
"23473","23473","Denton, MD","MD",11791876,18,10,1,0,0,2,2,0,0,2,0,141196,1327416,73.7591,0,0,3.5479,0
"23500","23500","Denton--Lewisville, TX","TX",376268169,132,58,15,6.66666666666667,100,1,4,0,0,3,2,4534965,32676863,1006.2034,292006,13929,33.6086,13700070
"23527","23527","Denver--Aurora, CO","CO",1726575448,1431,472,380,5,35.7894736842105,2,2,5,0,5,4,92899694,734678609,5570.9886,8151215,428662,137.0109,350243698
"23743","23743","Des Moines, IA","IA",517188950,205,95,10,30,40,1,3,0,0,3,0,5087286,32277267,356.8295,0,0,27.5016,18693112
"23824","23824","Detroit, MI","MI",3460552155,429,429,14,50,85.7142857142857,2,4,2,0,5,3,25517663,226881926,1777.4192,225685,26037,121.4364,185187956
"23851","23851","Detroit Lakes, MN","MN",14942428,5,5,1,0,0,0,2,0,0,1,0,61723,486979,56.0971,0,0,4.383,0
"23878","23878","Devils Lake, ND","ND",8345818,6,6,0,0,0,0,2,0,0,1,0,36634,299171,51.5279,0,0,3.386,0
"24094","24094","Dickinson, ND","ND",19586299,13,13,0,0,0,0,2,0,0,1,0,191601,1094739,64.5407,0,0,2.5844,0
"24283","24283","Dixon, CA","CA",16068747,9,9,1,0,0,0,2,0,0,1,0,96977,1380045,171.9254,0,0,5.292,0
"24310","24310","Dixon, IL","IL",25513555,27,26,1,0,0,2,2,0,0,2,0,24403,1745589,95.9436,0,0,4.0884,0
"24337","24337","Dodge City, KS","KS",27885255,10,5,0,0,0,2,2,0,0,2,0,21349,584569,104.3237,0,0,5.9144,0
"24391","24391","Donaldsonville, LA","LA",41362504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24472","24472","Dothan, AL","AL",143862510,23,12,0,0,0,0,3,0,0,1,1,53612,2069078,122.0341,0,0,4.6155,0
"24499","24499","Douglas, AZ","AZ",14681439,7,5,0,0,0,2,2,0,0,2,0,24342,687165,81.9504,0,0,8.6449,0
"24580","24580","Dover, DE","DE",191557569,0,0,37,5.40540540540541,32.4324324324324,0,0,0,0,0,0,0,0,0,0,0,0,0
"24607","24607","Dover--Rochester, NH--ME","NH",172170546,28,17,12,50,100,2,1,0,0,3,0,1869276,7858826,390.425,0,0,50.3523,2241506
"24634","24634","Dowagiac, MI","MI",8985213,2,2,0,0,0,0,2,0,0,0,1,21321,157624,51.5111,0,0,6.2036,0
"24823","24823","Dubuque, IA--IL","IA",87456010,20,17,6,0,0,1,3,0,0,3,0,694900,5236543,189.7699,0,0,15.3371,0
"24850","24850","Duluth, MN--WI","MN",182200139,64,56,2,0,50,1,1,0,0,1,1,1007190,17751838,186.9816,0,0,14.3759,9393518
"25147","25147","Durango, CO","CO",24182921,12,10,2,50,50,2,3,0,0,2,0,200292,1898104,192.3458,0,0,12.137,0
"25201","25201","Durant, OK","OK",26219068,30,30,0,0,0,0,2,0,0,1,0,15268,1229411,37.2526,0,0,1.8263,0
"25228","25228","Durham, NC","NC",470815650,140,74,19,0,21.0526315789474,5,6,0,0,7,4,3708784,75714749,5543.306,0,0,112.3548,44132438
"25714","25714","Eastman, GA","GA",14614942,3,3,0,0,0,0,2,0,0,0,1,4880,193911,35.1479,0,0,2.3767,0
"25795","25795","East Prairie, MO","MO",5251732,6,6,1,0,0,0,2,0,0,1,0,18075,291730,41.492,0,0,2.3376,0
"25876","25876","East Tawas, MI","MI",8124926,6,6,1,0,100,0,2,0,0,1,0,56897,464734,64.0306,0,0,3.0536,0
"25957","25957","Eaton, OH","OH",10129890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26011","26011","Eatonton, GA","GA",8572623,4,4,0,0,0,0,2,0,0,1,0,17219,228846,52.8879,0,0,2.288,0
"26038","26038","Eau Claire, WI","WI",178645406,50,34,1,0,100,1,2,0,0,1,2,745535,5574045,181.3538,0,0,14.3998,1352005
"26173","26173","Edgerton, WI","WI",13356065,1,1,0,0,0,0,2,0,0,0,1,12644,66850,25.0375,0,0,1.7026,0
"26308","26308","Effingham, IL","IL",22175729,10,10,0,0,0,0,2,0,0,1,0,12235,907497,41.0057,0,0,2.2698,0
"26362","26362","Elberton, GA","GA",13657080,4,4,0,0,0,0,2,0,0,1,0,14823,321329,57.9912,0,0,1.2435,0
"26416","26416","El Centro--Calexico, CA","CA",77843508,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26524","26524","El Dorado, KS","KS",23318815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26686","26686","Elizabeth City, NC","NC",43973963,19,19,2,0,0,0,2,0,0,1,0,26475,1823618,46.3329,0,0,1.9282,0
"26750","26750","Elizabethtown--Radcliff, KY","KY",147432834,49,32,1,100,100,1,2,0,0,3,0,1785396,3631766,138.2227,0,0,13.639,3392339
"26794","26794","Elkhart, IN--MI","IN",237913830,18,9,0,0,0,1,1,0,0,0,2,86420,3259940,122.7547,0,0,12.5498,2233759
"26821","26821","Elkhorn, WI","WI",26635335,11,11,0,0,0,0,2,0,0,0,1,113754,999350,32.3718,0,0,1.2418,0
"26875","26875","Elkins, WV","WV",15843803,14,7,0,0,0,2,2,0,0,2,0,38736,572198,74.6646,0,0,2.3277,0
"26902","26902","Elko, NV","NV",26635223,19,8,0,0,0,2,3,0,0,1,2,17299,721779,273.0831,0,0,9.5658,0
"26983","26983","Ellensburg, WA","WA",22914582,11,6,0,0,0,2,2,0,0,2,0,0,1740699,178.0952,0,0,3.9647,0
"27118","27118","Elmira, NY","NY",97905461,24,17,2,0,100,3,1,0,0,1,2,198058,6286726,411.0826,0,0,19.079,0
"27253","27253","El Paso, TX--NM","TX",649168060,200,135,52,0,100,3,3,1,0,2,3,5373570,66352694,600.8049,59611,8674,47.5836,41680941
"27261","27261","El Paso de Robles (Paso Robles)--Atascadero, CA","CA",82069173,3,3,0,0,0,0,1,0,0,0,1,28843,429471,122.1824,0,0,2.6094,0
"27361","27361","Ely, NV","NV",6597485,8,4,0,0,0,0,3,0,0,1,1,9746,117090,99.8614,0,0,7.9913,0
"27469","27469","Emmett, ID","ID",14558902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27523","27523","Emporia, KS","KS",28731981,9,7,0,0,0,2,2,0,0,2,0,41821,701405,109.0098,0,0,5.8322,0
"27550","27550","Emporia, VA","VA",14984906,1,1,0,0,0,2,0,0,0,1,0,27335,161517,67.0195,0,0,3.5112,0
"27631","27631","Enid, OK","OK",62160120,42,42,1,0,100,0,4,0,0,2,0,90448,1816082,65.9886,0,0,2.8738,0
"27766","27766","Erie, PA","PA",212590702,107,65,5,0,0,1,1,0,0,2,0,4887336,20404457,200.0505,0,0,16.5174,7248393
"27847","27847","Escanaba, MI","MI",46637896,19,19,1,0,100,0,2,0,0,1,0,90141,1579436,76.9368,0,0,3.9939,0
"27874","27874","Espanola, NM","NM",74148597,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"27928","27928","Estes Park, CO","CO",19397277,5,5,0,0,0,2,0,0,0,0,1,0,348952,88.1637,0,0,4.6627,0
"28090","28090","Eufaula, AL--GA","AL",19508583,5,5,0,0,0,0,2,0,0,1,0,5524,186416,255.015,0,0,4.5841,0
"28117","28117","Eugene, OR","OR",223998673,236,96,36,0,58.3333333333333,3,3,0,0,2,3,14779143,54346157,591.4649,0,0,93.4303,33608167
"28198","28198","Eureka, CA","CA",47950135,14,9,2,0,100,5,2,0,0,2,2,1568231,6268210,404.6618,0,0,29.209,0
"28225","28225","Eureka, IL","IL",6757177,7,7,0,0,0,0,2,0,0,1,0,66344,440832,45.6395,0,0,1.2206,0
"28333","28333","Evansville, IN--KY","IN",307812462,35,22,3,0,100,1,1,0,0,2,0,1334343,7822518,173.6528,0,0,11.0946,2820071
"28495","28495","Excelsior Springs, MO","MO",18055151,3,3,3,0,33.3333333333333,2,0,0,0,1,0,46881,212906,62.9155,0,0,2.6631,0
"28549","28549","Fairbanks, AK","AK",142472507,14,9,2,50,50,1,1,0,0,2,0,247817,6502910,349.1547,0,0,13.4211,0
"28657","28657","Fairfield, CA","CA",102399929,39,17,5,0,20,2,1,0,0,0,3,1458356,10754924,424.2473,0,0,20.9126,6139011
"28846","28846","Fairmont, MN","MN",16701443,9,6,1,0,0,2,2,0,0,2,0,97430,1135744,82.0411,0,0,3.7867,0
"28873","28873","Fairmont, WV","WV",67658595,23,12,1,0,0,2,2,0,0,2,0,259782,2055464,180.5725,0,0,14.0736,0
"28981","28981","Fajardo, PR","PR",131596513,5,3,0,0,0,1,1,0,0,2,0,0,189407,114.0888,0,0,28.5683,0
"29035","29035","Fallon, NV","NV",36643031,10,9,0,0,0,2,2,0,0,2,0,11026,390868,249.5471,0,0,6.0654,0
"29089","29089","Fargo, ND--MN","ND",181819209,36,24,4,0,50,1,3,0,0,1,2,304752,10041904,286.0265,0,0,24.2694,3778968
"29278","29278","Farmington, NM","NM",91478202,11,8,0,0,0,1,1,0,0,0,2,64383,1207786,99.3181,0,0,7.931,0
"29332","29332","Farmville, VA","VA",17850998,15,11,1,0,0,2,2,0,0,2,0,9935,643749,74.1589,0,0,14.0422,0
"29440","29440","Fayetteville, NC","NC",513119440,36,22,2,0,50,1,3,0,0,3,1,1150423,11839256,288.3569,0,0,27.6854,8032164
"29494","29494","Fayetteville--Springdale--Rogers, AR--MO","AR",486551383,23,19,4,0,100,2,2,0,0,4,0,2050406,7191674,287.2498,0,0,39.4975,0
"29575","29575","Fergus Falls, MN","MN",15733279,18,9,0,0,0,2,2,0,0,2,0,72812,1919300,125.8278,0,0,7.3614,0
"29602","29602","Fernandina Beach, FL","FL",62388480,18,11,1,0,100,2,2,0,0,2,0,21785,924391,76.4191,0,0,3.7955,0
"29737","29737","Findlay, OH","OH",61726352,17,17,1,100,100,0,2,0,0,1,0,12783,1195810,35.2559,0,0,1.2115,0
"29791","29791","Fitzgerald, GA","GA",22749468,6,6,0,0,0,0,2,0,0,0,1,14905,520256,38.8338,0,0,0.9966,0
"29818","29818","Flagstaff, AZ","AZ",89950706,29,19,2,0,0,1,2,0,0,2,1,1309225,8130729,304.2094,0,0,38.9439,8132629
"29872","29872","Flint, MI","MI",611006681,253,152,50,0,40,1,2,0,0,2,1,3800424,37562615,284.857,0,0,19.152,19244569
"29953","29953","Florence, AL","AL",161235248,43,33,0,0,0,0,2,0,0,1,0,308240,1383984,87.648,0,0,6.3388,645523
"30061","30061","Florence, SC","SC",183859253,29,25,2,0,50,1,1,0,0,2,0,229342,3368573,173.9345,0,0,10.5934,0
"30223","30223","Fond du Lac, WI","WI",74813844,27,12,0,0,0,2,2,0,0,1,2,190409,1623600,335.5394,0,0,24.5372,0
"30628","30628","Fort Collins, CO","CO",282359616,52,47,13,0,23.0769230769231,4,4,0,0,4,2,2744141,16974896,736.5577,0,0,52.4968,7689213
"30682","30682","Fort Dodge, IA","IA",33057793,25,25,4,0,100,2,4,0,0,3,0,223103,1964793,142.3353,0,0,12.6569,0
"30817","30817","Fort Morgan, CO","CO",12626373,45,42,0,0,0,2,2,0,0,2,0,43741,1368176,71.2035,0,0,2.793,0
"30925","30925","Fort Smith, AR--OK","AR",183297944,13,13,4,0,50,1,3,0,0,3,0,189845,2441406,246.8104,0,0,11.2837,0
"31033","31033","Fort Valley, GA","GA",12541933,3,3,1,100,100,0,2,0,0,0,1,8918,188720,35.4271,0,0,1.5288,0
"31087","31087","Fort Wayne, IN","IN",445521571,49,29,4,75,75,1,1,0,0,2,0,1176391,14325373,223.7449,0,0,12.5602,3642328
"31195","31195","Frankenmuth, MI","MI",7116006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31222","31222","Frankfort, IN","IN",20067751,9,9,1,100,100,0,2,0,0,1,0,11298,411024,31.0911,0,0,1.9983,0
"31249","31249","Frankfort, KY","KY",55897718,80,74,2,0,50,4,4,0,0,4,0,134043,6665452,148.4663,0,0,9.45,0
"31303","31303","Franklin, LA","LA",27198814,7,7,1,0,0,0,2,0,0,1,0,3382,250952,88.4568,0,0,1.4001,0
"31384","31384","Franklin, NC","NC",23676011,11,9,1,0,0,2,2,0,0,2,0,69381,766471,65.1656,0,0,4.5846,0
"31519","31519","Frederick, MD","MD",190026642,39,24,4,0,75,2,2,0,0,2,2,1206455,9400936,281.6902,0,0,14.1239,2605688
"31546","31546","Frederick, OK","OK",5793325,111,111,1,100,100,0,2,0,0,1,0,103279,2442433,24.3817,0,0,1.5441,0
"31600","31600","Fredericksburg, VA","VA",201957320,21,21,3,0,0,1,0,0,0,1,0,240991,5183248,117.3929,0,0,5.2151,0
"31681","31681","Freeport, IL","IL",35949261,12,12,0,0,0,0,2,0,0,1,0,86617,994328,48.6367,0,0,2.8285,0
"31789","31789","Fremont, OH","OH",31870881,14,10,1,0,0,2,2,0,0,2,0,10866,1100365,117.2021,0,0,3.4147,0
"31843","31843","Fresno, CA","CA",441050251,148,100,5,0,60,3,3,0,0,1,3,5959457,62518308,383.4775,0,0,33.0973,26293593
"32032","32032","Fulton, KY--TN","KY",7335693,57,57,2,0,0,0,2,0,0,1,0,249780,2479341,30.7267,0,0,1.088,0
"32086","32086","Fulton, MO","MO",17025785,11,11,0,0,0,0,2,0,0,1,0,24614,592100,32.8397,0,0,1.5213,0
"32113","32113","Gadsden, AL","AL",186532937,13,7,1,0,0,1,3,0,0,3,0,66921,1375809,168.8625,0,0,7.9866,0
"32167","32167","Gainesville, FL","FL",225573985,161,112,8,0,0,1,2,0,0,1,2,13407414,27184622,222.3304,0,0,29.1042,16132514
"32194","32194","Gainesville, GA","GA",327020565,11,6,2,0,0,1,1,0,0,2,0,98397,1386310,152.2799,0,0,10.0868,0
"32329","32329","Galesburg, IL","IL",55982174,8,4,1,0,0,2,2,0,0,2,0,27239,1425395,141.6723,0,0,11.9748,0
"32437","32437","Gallup, NM","NM",31442480,7,7,0,0,0,2,0,0,0,1,0,32637,413611,38.3399,0,0,5.6096,0
"32491","32491","Galveston, TX","TX",30382333,29,15,4,0,75,3,3,0,0,4,0,385317,8245650,589.0873,0,0,28.3219,0
"32518","32518","Garden City, KS","KS",33408931,13,8,1,0,0,2,2,0,0,2,0,25793,1149878,148.4678,0,0,6.795,0
"32653","32653","Gastonia, NC--SC","NC",359105089,23,22,2,100,100,2,2,0,0,4,0,555461,4028324,488.1733,0,0,15.1443,0
"32734","32734","Gaylord, MI","MI",26505919,14,14,1,0,0,0,2,0,0,1,0,54846,1071556,64.9782,0,0,2.1994,0
"32850","32850","Geneva, OH","OH",11626190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33004","33004","Georgetown, OH","OH",6309658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33247","33247","Gillette, WY","WY",64299086,10,10,1,0,0,0,2,0,0,1,0,19628,251303,181.1846,0,0,9.3958,0
"33355","33355","Girard, KS","KS",3839877,12,6,1,0,0,2,2,0,0,2,0,1664,619863,85.9423,0,0,5.8801,0
"33436","33436","Glasgow, KY","KY",24901535,2,2,1,0,0,2,0,0,0,1,0,3030,125810,43.6537,0,0,2.508,0
"33517","33517","Glendive, MT","MT",11619677,4,4,1,0,0,0,2,0,0,1,0,17336,360519,57.8868,0,0,2.4579,0
"33598","33598","Glens Falls, NY","NY",107682790,6,5,0,0,0,1,1,0,0,2,0,73626,1610790,214.0223,0,0,11.1062,0
"33652","33652","Glenwood Springs, CO","CO",12680094,103,36,39,0,15.3846153846154,6,2,0,0,5,0,2949098,38474787,923.7847,0,0,57.0083,0
"33733","33733","Gloversville, NY","NY",41903279,6,4,1,0,100,2,2,0,0,2,0,30825,744098,167.2501,0,0,5.7896,0
"33814","33814","Goldsboro, NC","NC",137036923,21,16,2,0,0,1,1,0,0,2,0,967164,2535584,103.7608,0,0,10.9422,0
"33868","33868","Gonzales, TX","TX",9583285,3,3,0,0,0,0,2,0,0,0,1,0,154232,91.1537,0,0,4.8103,0
"33922","33922","Goodland, KS","KS",6948737,1,1,0,0,0,0,2,0,0,1,0,5680,21846,53.5441,0,0,9.8235,0
"34219","34219","Grand Forks, ND--MN","ND",63328365,22,12,2,0,0,1,1,0,0,2,0,210098,3765159,131.5019,0,0,5.8429,458778
"34246","34246","Grand Island, NE","NE",72717452,11,11,0,0,0,0,1,0,0,1,0,56237,619685,53.518,0,0,2.5415,0
"34273","34273","Grand Junction, CO","CO",203833208,21,13,4,0,0,1,1,0,0,0,2,391912,3927607,126.9406,0,0,10.4608,0
"34300","34300","Grand Rapids, MI","MI",726620519,242,124,9,11.1111111111111,11.1111111111111,2,2,0,0,3,1,6590903,44985440,296.3238,0,0,45.5328,25094266
"34462","34462","Granite Falls, MN","MN",5203956,2,2,1,0,0,0,2,0,0,1,0,19297,103097,53.8928,0,0,6.3298,0
"34516","34516","Grants Pass, OR","OR",70529879,15,5,0,0,0,2,1,0,0,3,0,107608,2535732,310.6585,0,0,18.2163,0
"34624","34624","Grayling, MI","MI",10715744,17,17,1,0,100,0,2,0,0,1,0,119462,1596502,79.9731,0,0,3.6409,0
"34705","34705","Great Bend, KS","KS",17214191,8,8,0,0,0,0,4,0,0,2,0,91712,657220,48.748,0,0,4.7743,0
"34759","34759","Great Falls, MT","MT",80667229,22,13,2,0,50,1,1,0,0,2,0,253266,3217436,139.9189,0,0,13.6458,1005873
"34786","34786","Greeley, CO","CO",106742345,26,19,2,0,50,1,1,0,0,2,0,191051,5250723,216.202,0,0,11.737,0
"34813","34813","Green Bay, WI","WI",271626827,29,20,1,0,0,1,1,0,0,1,1,735072,6510211,169.1856,0,0,11.0216,1793783
"34975","34975","Greenfield, MA","MA",36577468,28,17,2,50,50,2,2,0,0,2,0,219025,3086714,234.6736,0,0,8.3964,0
"35164","35164","Greensboro, NC","NC",479956630,90,51,20,50,50,2,3,0,0,2,3,3261932,32803731,373.3487,0,0,35.6471,23708127
"35299","35299","Greenville, IL","IL",8798933,14,14,1,0,0,0,2,0,0,1,0,24182,749118,139.7608,0,0,4.2806,0
"35326","35326","Greenville, MI","MI",15974648,6,6,1,0,0,0,2,0,0,1,0,43800,293449,40.4423,0,0,2.8897,0
"35380","35380","Greenville, NC","NC",168593004,14,14,1,0,0,1,2,0,0,2,1,421611,3548023,375.3049,0,0,45.0798,0
"35407","35407","Greenville, OH","OH",13139677,7,7,1,0,0,0,2,0,0,1,0,60877,763222,67.185,0,0,3.0849,0
"35461","35461","Greenville, SC","SC",828959409,22,17,2,0,100,1,1,0,0,2,0,513006,6065619,174.7057,0,0,12.7494,3429868
"35488","35488","Greenville, TX","TX",31260493,19,19,1,0,0,0,2,0,0,1,0,112516,1400820,45.4841,0,0,1.7321,0
"35839","35839","Guadalupe, CA","CA",2744249,3,2,0,0,0,2,2,0,0,0,2,48534,594293,180.9854,0,0,12.4245,0
"35866","35866","Guayama, PR","PR",105659039,2,2,0,0,0,0,1,0,0,1,0,0,26022,62.7036,0,0,0.9301,0
"35920","35920","Gulfport, MS","MS",426268028,67,36,17,5.88235294117647,5.88235294117647,1,2,0,0,2,1,844583,6634741,214.3173,0,0,16.7044,5466239
"36001","36001","Gunnison, CO","CO",8354413,11,7,0,0,0,2,2,0,0,1,1,0,1852583,166.0931,0,0,11.9538,0
"36082","36082","Guthrie, OK","OK",13775333,45,42,1,0,0,2,2,0,0,2,0,222166,2351801,58.9743,0,0,4.9241,0
"36109","36109","Guymon, OK","OK",12538912,5,5,0,0,0,0,2,0,0,1,0,39723,284213,39.689,0,0,3.3907,0
"36190","36190","Hagerstown, MD--WV--PA","MD",345182157,12,8,2,50,50,2,2,0,0,4,0,457146,4694955,274.9472,0,0,26.9551,0
"36190","36190","Hagerstown, MD--WV--PA","WV",345182157,30,20,0,0,0,2,2,0,0,4,0,457146,4694955,274.9472,0,0,26.9551,0
"36217","36217","Hailey, ID","ID",15065691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36406","36406","Hamilton, MT","MT",10825184,6,6,1,0,0,0,2,0,0,1,0,17024,259484,41.6909,0,0,1.5132,0
"36514","36514","Hammond, LA","LA",198512128,14,12,0,0,0,1,1,0,0,2,0,13486,725371,118.0153,0,0,5.5207,0
"36703","36703","Hanford, CA","CA",71970492,803,803,5,20,20,1,2,0,0,1,2,11253137,15578975,250.9849,0,0,26.6915,120859829
"37081","37081","Harrisburg, PA","PA",672163211,120,65,1,100,100,2,2,0,0,2,2,3190428,20462416,320.5981,0,0,20.3656,8857642
"37108","37108","Harrison, AR","AR",29109866,64,61,1,0,100,2,2,0,0,2,0,81118,1741185,41.765,0,0,2.1678,0
"37162","37162","Harrisonburg, VA","VA",84234352,43,36,2,0,0,1,1,0,0,2,0,1939257,5015340,121.9792,0,0,30.9282,3825519
"37232","37232","Hart, MI","MI",5125854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37243","37243","Hartford, CT","CT",1336361793,239,230,120,100,100,8,3,1,0,6,6,14422157,172131834,2149.0161,501997,11906,109.6925,118892452
"37513","37513","Hastings, MI","MI",12104656,16,16,1,0,100,0,2,0,0,1,0,101013,1331487,72.9662,0,0,3.2148,0
"37567","37567","Hastings, NE","NE",22579568,10,10,0,0,0,0,2,0,0,1,0,55446,313521,79.5133,0,0,2.3114,0
"37594","37594","Hattiesburg, MS","MS",178303256,12,12,2,0,0,1,3,0,0,3,0,216303,2741793,190.6351,0,0,6.393,0
"37702","37702","Havre, MT","MT",10957821,4,4,0,0,0,2,0,0,0,1,0,7144,336626,73.1001,0,0,4.0693,0
"37783","37783","Hays, KS","KS",26396531,11,10,1,0,0,2,2,0,0,2,0,58145,721591,192.7842,0,0,17.1685,0
"37837","37837","Hazard, KY","KY",17846696,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"37918","37918","Hazlehurst, MS","MS",10778762,11,11,0,0,0,0,2,0,0,1,0,372,400198,42.9029,0,0,2.7683,0
"37945","37945","Hazleton, PA","PA",81339012,11,8,1,0,0,1,1,0,0,0,2,162403,2595284,138.1703,0,0,7.318,0
"38026","38026","Hebbronville, TX","TX",4341806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38161","38161","Helena, MT","MT",72883100,10,6,1,0,0,2,2,0,0,2,0,61058,1292843,254.2889,0,0,15.9385,0
"38172","38172","Helena-West Helena, AR","AR",15837276,52,52,2,0,0,0,2,0,0,1,0,45228,1823194,30.5915,0,0,1.3293,0
"38269","38269","Henderson, NC","NC",47367220,44,42,1,0,0,2,2,0,0,2,0,212634,3705249,57.0302,0,0,4.3818,0
"38296","38296","Henderson, TN","TN",12240151,58,58,2,0,0,0,3,0,0,1,0,126794,5083010,70.9412,0,0,1.4213,0
"38593","38593","Hiawatha, KS","KS",5075339,4,4,0,0,0,0,2,0,0,1,0,13621,280493,52.4384,0,0,0.8331,0
"38620","38620","Hibbing, MN","MN",13775178,3,2,1,0,0,2,2,0,0,2,0,58367,403820,91.4089,0,0,10.9649,0
"38647","38647","Hickory, NC","NC",677265960,53,43,1,0,0,1,1,0,0,2,0,897581,4880622,149.2903,0,0,6.9486,1610816
"38809","38809","High Point, NC","NC",293087084,30,24,6,33.3333333333333,33.3333333333333,2,2,0,0,3,1,289630,5506807,367.8206,0,0,46.4358,0
"38917","38917","Hillsboro, OH","OH",10967291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38998","38998","Hillsdale, MI","MI",19491973,8,8,1,100,100,0,4,0,0,2,0,38884,453142,129.9744,0,0,5.2093,0
"39052","39052","Hilo, HI","HI",63624380,62,23,1,0,0,2,3,0,0,1,1,908742,13361380,279.2011,0,0,14.9412,0
"39133","39133","Hinesville, GA","GA",81219453,6,4,0,0,0,1,1,0,0,0,2,19862,817490,175.6518,0,0,4.63,0
"39214","39214","Hobbs, NM","NM",52979367,6,4,1,0,0,2,2,0,0,2,0,20698,833502,165.5564,0,0,7.7935,0
"39403","39403","Holdrege, NE","NE",5987664,4,4,1,0,0,0,2,0,0,1,0,11002,129319,83.5934,0,0,6.4014,0
"39430","39430","Holland, MI","MI",153455715,24,15,2,0,50,1,1,0,0,2,0,119839,4680615,210.5664,0,0,11.6088,967522
"39511","39511","Hollister, CA","CA",29610263,18,11,1,0,0,3,2,0,0,0,3,125672,2036098,229.4291,0,0,13.8086,0
"39538","39538","Holly, MI","MI",13279698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39673","39673","Homer, LA","LA",8118988,6,6,1,0,0,0,2,0,0,1,0,6090,226787,56.4709,0,0,1.002,0
"39835","39835","Honesdale, PA","PA",10967829,31,31,0,0,0,0,2,0,0,1,0,1631091,1904522,48.6953,0,0,1.4278,0
"39916","39916","Hood River, OR--WA","OR",27095839,16,6,4,0,0,3,2,0,0,3,0,240388,1442317,286.488,0,0,9.8987,0
"40078","40078","Hopkinsville, KY","KY",52155708,99,94,2,0,0,2,2,0,0,2,0,264822,3350455,52.9189,0,0,5.5478,0
"40132","40132","Hornell, NY","NY",13628878,11,11,0,0,0,2,0,0,0,1,0,104366,908326,34.9021,0,0,3.1951,0
"40213","40213","Hot Springs, AR","AR",116090101,6,3,0,0,0,1,1,0,0,2,0,93591,1593514,166.2224,0,0,10.6231,0
"40294","40294","Houghton, MI","MI",21669322,10,8,1,0,100,2,3,0,0,2,0,78403,473577,118.4055,0,0,17.9691,0
"40375","40375","Houma, LA","LA",236754561,21,21,2,0,50,1,3,0,0,3,0,87245,2388238,277.2905,0,0,12.1103,0
"40429","40429","Houston, TX","TX",4306490558,2157,613,280,0,58.5714285714286,9,5,1,0,5,8,38395812,599656626,1856.0594,1940638,176143,162.6579,392534760
"40537","40537","Hudson, NY","NY",14652025,4,2,0,0,0,3,0,0,0,0,2,37710,435866,176.8823,0,0,7.6519,0
"40547","40547","Hudson, WI--MN","WI",36562285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
